S119,I680700,Boat Smartwatch,Electronics,11400.95,48
S147,I680701,Zara Maxi Dress,Apparel,54341.8,315
S131,I680702,Boat Smartwatch,Electronics,139303.49,297
S117,I680703,Philips Air Fryer,Home Appliances,148202.27,67
S140,I680704,Puma Running Shoes,Footwear,93402.55,78
S146,I680705,Levis Denim Jacket,Apparel,99153.03,52
S149,I680706,H&M Cotton Shirt,Apparel,52160.57,325
S138,I680707,Samsung Galaxy S24 Ultra,Electronics,104513.94,419
S124,I680708,Allen Solly Formal Pants,Apparel,19504.12,116
S145,I680709,LG 7kg Washing Machine,Home Appliances,10377.8,199
S132,I680710,Allen Solly Formal Pants,Apparel,5506.2,181
S108,I680711,Zara Maxi Dress,Apparel,149943.24,178
S113,I680712,Dell XPS 13 Laptop,Electronics,13698.81,97
S131,I680713,LG 7kg Washing Machine,Home Appliances,144041.51,201
S150,I680714,Boat Smartwatch,Electronics,58726.22,54
S125,I680715,Boat Smartwatch,Electronics,78206.43,249
S145,I680716,Samsung Galaxy S24 Ultra,Electronics,83294.06,85
S103,I680717,Nike Air Zoom Pegasus,Footwear,92974.95,401
S108,I680718,Dell XPS 13 Laptop,Electronics,114370.7,256
S148,I680719,Dell XPS 13 Laptop,Electronics,140404.66,56
S150,I680720,Boat Smartwatch,Electronics,115734.22,267
S136,I680721,Dyson Vacuum Cleaner,Home Appliances,29362.43,436
S134,I680722,Samsung 55” Smart TV,Home Appliances,94586.13,384
S140,I680723,Levis Denim Jacket,Apparel,8299.8,324
S137,I680724,Boat Smartwatch,Electronics,144503.33,64
S100,I680725,Skechers GoWalk,Footwear,145971.87,15
S135,I680726,LG 7kg Washing Machine,Home Appliances,108865.36,217
S118,I680727,LG 7kg Washing Machine,Home Appliances,84427.22,433
S116,I680728,Apple iPhone 15 Pro,Electronics,48936.0,324
S135,I680729,Philips Air Fryer,Home Appliances,145578.15,331
S135,I680730,Allen Solly Formal Pants,Apparel,70689.16,409
S110,I680731,Bajaj Mixer Grinder,Home Appliances,110974.13,168
S150,I680732,Philips Air Fryer,Home Appliances,22508.39,108
S105,I680733,Bajaj Mixer Grinder,Home Appliances,105285.67,205
S116,I680734,Sony WH-1000XM5 Headphones,Electronics,135894.37,96
S119,I680735,Apple iPhone 15 Pro,Electronics,148465.25,115
S144,I680736,H&M Cotton Shirt,Apparel,33218.53,357
S134,I680737,Zara Maxi Dress,Apparel,80624.52,50
S130,I680738,Samsung 55” Smart TV,Home Appliances,24618.11,134
S109,I680739,Nike Air Zoom Pegasus,Footwear,137988.65,47
S138,I680740,Philips Air Fryer,Home Appliances,125481.59,214
S108,I680741,Zara Maxi Dress,Apparel,119702.01,238
S118,I680742,Sony WH-1000XM5 Headphones,Electronics,41263.97,423
S125,I680743,Dell XPS 13 Laptop,Electronics,3073.85,298
S139,I680744,Levis Denim Jacket,Apparel,14237.2,419
S110,I680745,Samsung 55” Smart TV,Home Appliances,105423.3,214
S122,I680746,Allen Solly Formal Pants,Apparel,48578.76,372
S133,I680747,Nike Air Zoom Pegasus,Footwear,134502.15,365
S110,I680748,Bajaj Mixer Grinder,Home Appliances,4755.68,336
S112,I680749,Skechers GoWalk,Footwear,56587.98,190
S140,I680750,Zara Maxi Dress,Apparel,131722.59,344
S131,I680751,Reebok Nano X4,Footwear,82217.89,24
S132,I680752,Boat Smartwatch,Electronics,36231.82,315
S142,I680753,Puma Running Shoes,Footwear,10897.14,417
S106,I680754,Zara Maxi Dress,Apparel,24629.99,213
S142,I680755,Samsung Galaxy S24 Ultra,Electronics,53747.63,493
S116,I680756,U.S. Polo T-Shirt,Apparel,7294.34,277
S102,I680757,LG 7kg Washing Machine,Home Appliances,46279.33,300
S119,I680758,Philips Air Fryer,Home Appliances,95446.28,341
S126,I680759,Allen Solly Formal Pants,Apparel,29005.31,383
S135,I680760,Samsung 55” Smart TV,Home Appliances,44317.78,88
S101,I680761,Puma Running Shoes,Footwear,106760.37,182
S129,I680762,Nike Air Zoom Pegasus,Footwear,20397.01,343
S135,I680763,Philips Air Fryer,Home Appliances,132600.42,270
S118,I680764,Dyson Vacuum Cleaner,Home Appliances,128035.4,471
S131,I680765,H&M Cotton Shirt,Apparel,17103.57,306
S122,I680766,Skechers GoWalk,Footwear,29699.79,231
S150,I680767,Sony WH-1000XM5 Headphones,Electronics,24718.94,413
S107,I680768,Samsung Galaxy S24 Ultra,Electronics,146503.85,177
S146,I680769,Samsung 55” Smart TV,Home Appliances,115928.31,62
S133,I680770,LG 7kg Washing Machine,Home Appliances,78034.26,455
S138,I680771,LG 7kg Washing Machine,Home Appliances,126686.7,236
S102,I680772,Samsung Galaxy S24 Ultra,Electronics,5821.98,437
S150,I680773,Skechers GoWalk,Footwear,12132.87,400
S142,I680774,Skechers GoWalk,Footwear,8901.69,99
S139,I680775,Skechers GoWalk,Footwear,149985.06,51
S110,I680776,Skechers GoWalk,Footwear,4478.46,163
S119,I680777,Dyson Vacuum Cleaner,Home Appliances,89767.89,300
S146,I680778,Adidas Ultraboost 23,Footwear,71579.5,432
S133,I680779,Samsung 55” Smart TV,Home Appliances,141135.45,433
S118,I680780,U.S. Polo T-Shirt,Apparel,111612.01,361
S116,I680781,Bajaj Mixer Grinder,Home Appliances,21201.19,156
S116,I680782,Allen Solly Formal Pants,Apparel,95951.37,493
S139,I680783,Dyson Vacuum Cleaner,Home Appliances,50245.89,317
S136,I680784,Samsung 55” Smart TV,Home Appliances,84092.37,228
S107,I680785,Samsung 55” Smart TV,Home Appliances,24540.37,16
S132,I680786,Apple iPhone 15 Pro,Electronics,46089.03,213
S134,I680787,Apple iPhone 15 Pro,Electronics,129422.03,346
S102,I680788,LG 7kg Washing Machine,Home Appliances,73287.88,243
S103,I680789,H&M Cotton Shirt,Apparel,103402.51,494
S133,I680790,Zara Maxi Dress,Apparel,89349.43,140
S110,I680791,Reebok Nano X4,Footwear,57138.35,205
S120,I680792,Reebok Nano X4,Footwear,20858.27,304
S146,I680793,Samsung 55” Smart TV,Home Appliances,116852.85,254
S138,I680794,Skechers GoWalk,Footwear,124430.61,264
S130,I680795,Sony WH-1000XM5 Headphones,Electronics,89215.22,383
S122,I680796,Boat Smartwatch,Electronics,117930.21,21
S121,I680797,Samsung 55” Smart TV,Home Appliances,77853.72,264
S106,I680798,Adidas Ultraboost 23,Footwear,50710.34,136
S112,I680799,Samsung Galaxy S24 Ultra,Electronics,57100.27,326
S131,I680800,Philips Air Fryer,Home Appliances,25406.83,187
S112,I680801,Samsung 55” Smart TV,Home Appliances,3343.22,210
S139,I680802,Samsung Galaxy S24 Ultra,Electronics,147051.59,377
S125,I680803,Dell XPS 13 Laptop,Electronics,77820.01,403
S131,I680804,Bajaj Mixer Grinder,Home Appliances,146459.33,124
S150,I680805,Samsung 55” Smart TV,Home Appliances,10593.16,307
S127,I680806,Samsung Galaxy S24 Ultra,Electronics,144118.68,73
S134,I680807,H&M Cotton Shirt,Apparel,94040.02,410
S143,I680808,Dyson Vacuum Cleaner,Home Appliances,72471.85,292
S146,I680809,U.S. Polo T-Shirt,Apparel,67497.01,487
S137,I680810,Sony WH-1000XM5 Headphones,Electronics,42290.53,110
S104,I680811,Levis Denim Jacket,Apparel,123556.2,274
S147,I680812,Levis Denim Jacket,Apparel,30322.15,185
S134,I680813,Allen Solly Formal Pants,Apparel,78362.41,277
S110,I680814,Skechers GoWalk,Footwear,4390.5,162
S147,I680815,Philips Air Fryer,Home Appliances,68280.27,216
S130,I680816,Dyson Vacuum Cleaner,Home Appliances,111853.92,479
S118,I680817,Zara Maxi Dress,Apparel,24595.09,245
S129,I680818,Philips Air Fryer,Home Appliances,142548.6,315
S119,I680819,LG 7kg Washing Machine,Home Appliances,17424.03,128
S139,I680820,LG 7kg Washing Machine,Home Appliances,102338.07,208
S146,I680821,Apple iPhone 15 Pro,Electronics,12477.25,355
S139,I680822,U.S. Polo T-Shirt,Apparel,40114.87,131
S131,I680823,Samsung 55” Smart TV,Home Appliances,47127.69,147
S124,I680824,LG 7kg Washing Machine,Home Appliances,32796.74,203
S145,I680825,U.S. Polo T-Shirt,Apparel,130791.81,14
S105,I680826,LG 7kg Washing Machine,Home Appliances,55080.69,353
S142,I680827,Sony WH-1000XM5 Headphones,Electronics,79005.28,171
