S139,I546901,Adidas Ultraboost 23,Footwear,145257.95,452
S145,I546902,Boat Smartwatch,Electronics,142222.22,380
S144,I546903,Philips Air Fryer,Home Appliances,141837.93,152
S138,I546904,Dell XPS 13 Laptop,Electronics,1283.05,492
S115,I546905,LG 7kg Washing Machine,Home Appliances,45540.86,210
S115,I546906,Apple iPhone 15 Pro,Electronics,11125.25,434
S124,I546907,Boat Smartwatch,Electronics,39776.63,251
S131,I546908,H&M Cotton Shirt,Apparel,60156.82,464
S121,I546909,Philips Air Fryer,Home Appliances,44401.93,293
S135,I546910,Levis Denim Jacket,Apparel,143205.2,349
S117,I546911,Adidas Ultraboost 23,Footwear,36130.33,314
S127,I546912,Dell XPS 13 Laptop,Electronics,63281.7,471
S145,I546913,U.S. Polo T-Shirt,Apparel,45686.75,30
S102,I546914,Skechers GoWalk,Footwear,135695.59,121
S122,I546915,Dyson Vacuum Cleaner,Home Appliances,73727.84,75
S132,I546916,Bajaj Mixer Grinder,Home Appliances,52555.85,131
S107,I546917,H&M Cotton Shirt,Apparel,139715.46,440
S148,I546918,LG 7kg Washing Machine,Home Appliances,134347.14,23
S113,I546919,Zara Maxi Dress,Apparel,69435.69,110
S127,I546920,Adidas Ultraboost 23,Footwear,14108.5,180
S142,I546921,Levis Denim Jacket,Apparel,141553.82,436
S124,I546922,Apple iPhone 15 Pro,Electronics,115676.6,492
S101,I546923,Skechers GoWalk,Footwear,62095.39,250
S147,I546924,Apple iPhone 15 Pro,Electronics,42932.8,123
S137,I546925,Dyson Vacuum Cleaner,Home Appliances,27493.08,17
S134,I546926,Bajaj Mixer Grinder,Home Appliances,114217.71,272
S102,I546927,Samsung 55” Smart TV,Home Appliances,4159.58,401
S147,I546928,Samsung 55” Smart TV,Home Appliances,46738.82,53
S113,I546929,Philips Air Fryer,Home Appliances,62049.65,202
S144,I546930,Dell XPS 13 Laptop,Electronics,26980.36,57
S114,I546931,Samsung 55” Smart TV,Home Appliances,4629.03,55
S116,I546932,H&M Cotton Shirt,Apparel,127581.35,343
S118,I546933,Apple iPhone 15 Pro,Electronics,137034.8,91
S115,I546934,LG 7kg Washing Machine,Home Appliances,32828.09,28
S115,I546935,Dell XPS 13 Laptop,Electronics,74369.02,62
S130,I546936,Apple iPhone 15 Pro,Electronics,95538.04,133
S142,I546937,Skechers GoWalk,Footwear,91389.8,362
S101,I546938,Dell XPS 13 Laptop,Electronics,128841.57,498
S111,I546939,Boat Smartwatch,Electronics,14483.59,172
S148,I546940,Philips Air Fryer,Home Appliances,37862.41,376
S146,I546941,Nike Air Zoom Pegasus,Footwear,125860.62,215
S117,I546942,Allen Solly Formal Pants,Apparel,51114.59,253
S128,I546943,Dyson Vacuum Cleaner,Home Appliances,109943.48,341
S141,I546944,Philips Air Fryer,Home Appliances,51967.25,378
S143,I546945,Reebok Nano X4,Footwear,127666.9,153
S102,I546946,Dyson Vacuum Cleaner,Home Appliances,30469.84,330
S135,I546947,Dell XPS 13 Laptop,Electronics,11071.08,344
S114,I546948,Samsung 55” Smart TV,Home Appliances,117009.69,266
S140,I546949,U.S. Polo T-Shirt,Apparel,13014.77,457
S134,I546950,Adidas Ultraboost 23,Footwear,131824.88,500
S143,I546951,Skechers GoWalk,Footwear,146646.08,397
S107,I546952,LG 7kg Washing Machine,Home Appliances,86153.14,415
S114,I546953,Sony WH-1000XM5 Headphones,Electronics,93045.3,192
S139,I546954,Samsung Galaxy S24 Ultra,Electronics,92465.88,87
