S127,I279197,Levis Denim Jacket,Apparel,102604.52,106
S144,I279198,Levis Denim Jacket,Apparel,19364.37,225
S121,I279199,Apple iPhone 15 Pro,Electronics,91485.38,243
S144,I279200,Dyson Vacuum Cleaner,Home Appliances,92233.75,79
S106,I279201,Bajaj Mixer Grinder,Home Appliances,81477.11,85
S115,I279202,LG 7kg Washing Machine,Home Appliances,37976.52,181
S140,I279203,Dell XPS 13 Laptop,Electronics,81985.53,413
S141,I279204,LG 7kg Washing Machine,Home Appliances,87616.14,87
S122,I279205,Dell XPS 13 Laptop,Electronics,76828.37,85
S139,I279206,Levis Denim Jacket,Apparel,4295.03,336
S130,I279207,Allen Solly Formal Pants,Apparel,61671.66,325
S124,I279208,Adidas Ultraboost 23,Footwear,5176.63,351
S119,I279209,Philips Air Fryer,Home Appliances,146830.13,100
S127,I279210,Sony WH-1000XM5 Headphones,Electronics,62233.74,413
S104,I279211,Samsung 55” Smart TV,Home Appliances,40089.95,319
S146,I279212,Philips Air Fryer,Home Appliances,90227.88,263
S103,I279213,Reebok Nano X4,Footwear,129305.0,428
S148,I279214,LG 7kg Washing Machine,Home Appliances,27527.77,402
S118,I279215,Dell XPS 13 Laptop,Electronics,142960.44,22
S129,I279216,Puma Running Shoes,Footwear,134200.14,39
S146,I279217,Allen Solly Formal Pants,Apparel,103984.24,293
S145,I279218,Puma Running Shoes,Footwear,56402.62,20
S120,I279219,Adidas Ultraboost 23,Footwear,75769.18,71
S149,I279220,Apple iPhone 15 Pro,Electronics,141759.52,352
S137,I279221,Zara Maxi Dress,Apparel,4623.79,339
S116,I279222,Levis Denim Jacket,Apparel,72094.98,35
S139,I279223,Skechers GoWalk,Footwear,104308.44,362
S125,I279224,Allen Solly Formal Pants,Apparel,114967.28,140
S101,I279225,LG 7kg Washing Machine,Home Appliances,95139.94,490
S142,I279226,Puma Running Shoes,Footwear,36723.14,212
S125,I279227,LG 7kg Washing Machine,Home Appliances,32200.27,277
S116,I279228,Nike Air Zoom Pegasus,Footwear,144999.3,173
S147,I279229,Apple iPhone 15 Pro,Electronics,94856.35,413
S113,I279230,H&M Cotton Shirt,Apparel,81217.16,304
S124,I279231,Zara Maxi Dress,Apparel,1371.41,371
S137,I279232,U.S. Polo T-Shirt,Apparel,148345.41,221
S131,I279233,U.S. Polo T-Shirt,Apparel,30292.79,130
S132,I279234,LG 7kg Washing Machine,Home Appliances,4231.69,68
S130,I279235,Puma Running Shoes,Footwear,91315.44,72
S147,I279236,Dell XPS 13 Laptop,Electronics,100194.67,417
S122,I279237,Apple iPhone 15 Pro,Electronics,102312.27,257
S150,I279238,Boat Smartwatch,Electronics,122323.91,223
S106,I279239,Samsung Galaxy S24 Ultra,Electronics,116928.97,30
S108,I279240,Nike Air Zoom Pegasus,Footwear,685.85,90
S149,I279241,Samsung 55” Smart TV,Home Appliances,66485.24,283
S113,I279242,Samsung 55” Smart TV,Home Appliances,27106.66,267
S121,I279243,Dell XPS 13 Laptop,Electronics,133130.32,350
S139,I279244,Samsung Galaxy S24 Ultra,Electronics,115722.85,455
S109,I279245,Philips Air Fryer,Home Appliances,134912.04,399
S143,I279246,Puma Running Shoes,Footwear,99010.11,416
S120,I279247,U.S. Polo T-Shirt,Apparel,61931.36,417
S136,I279248,Apple iPhone 15 Pro,Electronics,59133.2,411
S105,I279249,Dell XPS 13 Laptop,Electronics,36237.23,149
S127,I279250,H&M Cotton Shirt,Apparel,130335.41,13
S122,I279251,Allen Solly Formal Pants,Apparel,47078.75,226
S130,I279252,Puma Running Shoes,Footwear,59713.46,179
S135,I279253,Puma Running Shoes,Footwear,26480.63,362
S138,I279254,Levis Denim Jacket,Apparel,110348.28,436
S145,I279255,Apple iPhone 15 Pro,Electronics,3317.77,81
S104,I279256,Dell XPS 13 Laptop,Electronics,4994.55,443
S105,I279257,Levis Denim Jacket,Apparel,36945.37,452
S133,I279258,Levis Denim Jacket,Apparel,55641.8,188
S120,I279259,H&M Cotton Shirt,Apparel,47561.96,120
S137,I279260,Reebok Nano X4,Footwear,35655.54,120
S139,I279261,Philips Air Fryer,Home Appliances,101946.53,376
S107,I279262,Skechers GoWalk,Footwear,70703.64,241
S123,I279263,Reebok Nano X4,Footwear,85873.51,378
S115,I279264,Dell XPS 13 Laptop,Electronics,67895.38,374
S118,I279265,Nike Air Zoom Pegasus,Footwear,59088.41,138
S146,I279266,U.S. Polo T-Shirt,Apparel,120600.42,95
S106,I279267,Zara Maxi Dress,Apparel,26844.36,309
S147,I279268,Bajaj Mixer Grinder,Home Appliances,66677.46,161
