S111,I814521,Adidas Ultraboost 23,Footwear,76368.17,94
S145,I814522,Philips Air Fryer,Home Appliances,134497.54,343
S108,I814523,Dell XPS 13 Laptop,Electronics,36397.51,111
S148,I814524,Nike Air Zoom Pegasus,Footwear,28632.8,198
S138,I814525,Samsung 55” Smart TV,Home Appliances,5394.33,23
S131,I814526,Skechers GoWalk,Footwear,24531.04,137
S133,I814527,Sony WH-1000XM5 Headphones,Electronics,59727.79,394
S128,I814528,Samsung 55” Smart TV,Home Appliances,102446.76,69
S145,I814529,U.S. Polo T-Shirt,Apparel,34887.43,169
S121,I814530,Reebok Nano X4,Footwear,31319.92,195
S101,I814531,H&M Cotton Shirt,Apparel,61710.16,290
S103,I814532,Allen Solly Formal Pants,Apparel,65577.53,355
S106,I814533,Zara Maxi Dress,Apparel,46400.15,381
S139,I814534,Samsung Galaxy S24 Ultra,Electronics,98196.94,230
S100,I814535,Nike Air Zoom Pegasus,Footwear,34059.03,197
S113,I814536,Allen Solly Formal Pants,Apparel,6496.35,221
S136,I814537,Philips Air Fryer,Home Appliances,148412.81,114
S110,I814538,Skechers GoWalk,Footwear,61163.07,315
S134,I814539,Apple iPhone 15 Pro,Electronics,75155.22,466
S150,I814540,Dyson Vacuum Cleaner,Home Appliances,146157.34,208
S137,I814541,H&M Cotton Shirt,Apparel,147517.9,248
S149,I814542,Allen Solly Formal Pants,Apparel,11864.67,107
S106,I814543,Boat Smartwatch,Electronics,92708.76,52
S145,I814544,U.S. Polo T-Shirt,Apparel,43189.82,499
S123,I814545,H&M Cotton Shirt,Apparel,72644.0,216
S121,I814546,Apple iPhone 15 Pro,Electronics,116300.01,315
S121,I814547,Dell XPS 13 Laptop,Electronics,50955.4,383
S138,I814548,Philips Air Fryer,Home Appliances,104516.18,86
S104,I814549,Allen Solly Formal Pants,Apparel,131115.73,132
S142,I814550,LG 7kg Washing Machine,Home Appliances,119072.02,435
S105,I814551,Apple iPhone 15 Pro,Electronics,124773.07,331
S129,I814552,Skechers GoWalk,Footwear,56482.14,124
S150,I814553,Bajaj Mixer Grinder,Home Appliances,8375.35,69
S120,I814554,Dell XPS 13 Laptop,Electronics,92382.31,349
S128,I814555,Adidas Ultraboost 23,Footwear,55625.31,24
S108,I814556,Dell XPS 13 Laptop,Electronics,137037.87,192
S110,I814557,Dyson Vacuum Cleaner,Home Appliances,30515.84,298
S143,I814558,Reebok Nano X4,Footwear,73449.58,350
S105,I814559,Boat Smartwatch,Electronics,111649.0,291
S109,I814560,Dyson Vacuum Cleaner,Home Appliances,80035.95,219
S145,I814561,Dyson Vacuum Cleaner,Home Appliances,139547.71,417
S136,I814562,Levis Denim Jacket,Apparel,19410.44,423
S142,I814563,Dyson Vacuum Cleaner,Home Appliances,121714.25,429
S110,I814564,Zara Maxi Dress,Apparel,25554.33,38
S104,I814565,Nike Air Zoom Pegasus,Footwear,98227.67,300
S139,I814566,Sony WH-1000XM5 Headphones,Electronics,2866.02,185
S133,I814567,Sony WH-1000XM5 Headphones,Electronics,45438.98,452
S102,I814568,H&M Cotton Shirt,Apparel,79873.13,434
S133,I814569,Nike Air Zoom Pegasus,Footwear,30814.75,341
S131,I814570,Adidas Ultraboost 23,Footwear,12264.75,68
S113,I814571,Dyson Vacuum Cleaner,Home Appliances,67586.01,42
S142,I814572,Samsung Galaxy S24 Ultra,Electronics,46989.29,478
S123,I814573,H&M Cotton Shirt,Apparel,1390.72,281
S141,I814574,Boat Smartwatch,Electronics,106955.05,428
S121,I814575,Zara Maxi Dress,Apparel,45133.12,12
S146,I814576,Levis Denim Jacket,Apparel,57193.22,422
S123,I814577,Bajaj Mixer Grinder,Home Appliances,36255.45,306
S106,I814578,Bajaj Mixer Grinder,Home Appliances,145639.89,386
S114,I814579,LG 7kg Washing Machine,Home Appliances,38838.27,492
S149,I814580,Samsung 55” Smart TV,Home Appliances,145526.63,468
S108,I814581,Sony WH-1000XM5 Headphones,Electronics,80273.43,102
S128,I814582,LG 7kg Washing Machine,Home Appliances,149374.14,215
S101,I814583,Levis Denim Jacket,Apparel,59220.36,189
S113,I814584,Apple iPhone 15 Pro,Electronics,30797.83,314
S118,I814585,Samsung 55” Smart TV,Home Appliances,140531.27,30
S139,I814586,Dell XPS 13 Laptop,Electronics,117012.59,481
S139,I814587,Zara Maxi Dress,Apparel,53462.58,97
S143,I814588,U.S. Polo T-Shirt,Apparel,77057.95,385
S102,I814589,Zara Maxi Dress,Apparel,106731.78,369
S105,I814590,Zara Maxi Dress,Apparel,25236.09,202
S119,I814591,Samsung 55” Smart TV,Home Appliances,45510.94,72
S118,I814592,LG 7kg Washing Machine,Home Appliances,25999.46,402
S121,I814593,Reebok Nano X4,Footwear,130216.64,17
S139,I814594,Reebok Nano X4,Footwear,133704.77,25
S103,I814595,Dyson Vacuum Cleaner,Home Appliances,18404.19,19
S125,I814596,Adidas Ultraboost 23,Footwear,101354.49,20
S128,I814597,Bajaj Mixer Grinder,Home Appliances,52920.49,150
S137,I814598,Sony WH-1000XM5 Headphones,Electronics,123888.65,234
S117,I814599,Samsung 55” Smart TV,Home Appliances,121863.07,97
S145,I814600,Allen Solly Formal Pants,Apparel,8487.32,256
S142,I814601,Allen Solly Formal Pants,Apparel,5006.05,186
S140,I814602,Puma Running Shoes,Footwear,142122.8,466
S106,I814603,Boat Smartwatch,Electronics,48035.7,341
S139,I814604,Sony WH-1000XM5 Headphones,Electronics,85439.64,48
S112,I814605,Samsung Galaxy S24 Ultra,Electronics,9683.57,28
S134,I814606,Puma Running Shoes,Footwear,96705.69,315
S127,I814607,Dyson Vacuum Cleaner,Home Appliances,146833.99,166
S113,I814608,LG 7kg Washing Machine,Home Appliances,31272.57,19
S112,I814609,Levis Denim Jacket,Apparel,73708.25,266
S106,I814610,Puma Running Shoes,Footwear,17694.82,62
S104,I814611,Apple iPhone 15 Pro,Electronics,47996.79,241
S115,I814612,Philips Air Fryer,Home Appliances,41974.16,413
S100,I814613,Adidas Ultraboost 23,Footwear,20940.65,352
S111,I814614,U.S. Polo T-Shirt,Apparel,52911.68,118
S137,I814615,Allen Solly Formal Pants,Apparel,14911.11,107
S125,I814616,Dell XPS 13 Laptop,Electronics,77053.29,81
S132,I814617,Skechers GoWalk,Footwear,92237.06,87
S147,I814618,Levis Denim Jacket,Apparel,55408.3,27
S123,I814619,Boat Smartwatch,Electronics,2910.79,394
S130,I814620,Skechers GoWalk,Footwear,20955.93,139
S145,I814621,Levis Denim Jacket,Apparel,91528.94,215
S120,I814622,Adidas Ultraboost 23,Footwear,98667.95,320
S120,I814623,Boat Smartwatch,Electronics,63332.75,379
S146,I814624,Allen Solly Formal Pants,Apparel,96547.5,407
S122,I814625,H&M Cotton Shirt,Apparel,28446.42,354
S110,I814626,Reebok Nano X4,Footwear,53215.66,271
S114,I814627,Samsung 55” Smart TV,Home Appliances,73343.39,125
S105,I814628,Samsung 55” Smart TV,Home Appliances,76796.74,306
S125,I814629,U.S. Polo T-Shirt,Apparel,67117.98,467
S143,I814630,Adidas Ultraboost 23,Footwear,810.36,309
S135,I814631,Dyson Vacuum Cleaner,Home Appliances,91533.14,232
S141,I814632,Nike Air Zoom Pegasus,Footwear,147277.42,214
S111,I814633,Zara Maxi Dress,Apparel,135947.91,246
S125,I814634,Apple iPhone 15 Pro,Electronics,56299.63,262
S124,I814635,Sony WH-1000XM5 Headphones,Electronics,105485.85,173
S116,I814636,Sony WH-1000XM5 Headphones,Electronics,33379.98,41
S104,I814637,Dyson Vacuum Cleaner,Home Appliances,106015.96,151
S111,I814638,Levis Denim Jacket,Apparel,17835.99,310
S129,I814639,LG 7kg Washing Machine,Home Appliances,31534.08,361
S128,I814640,Adidas Ultraboost 23,Footwear,93518.26,186
S138,I814641,Nike Air Zoom Pegasus,Footwear,84797.87,95
S105,I814642,Puma Running Shoes,Footwear,85044.52,458
S130,I814643,Samsung Galaxy S24 Ultra,Electronics,120205.83,341
S144,I814644,Skechers GoWalk,Footwear,121508.33,375
S139,I814645,Nike Air Zoom Pegasus,Footwear,95410.59,76
S128,I814646,Skechers GoWalk,Footwear,93226.1,391
S134,I814647,Allen Solly Formal Pants,Apparel,6240.84,378
S115,I814648,Reebok Nano X4,Footwear,105415.09,421
S115,I814649,Apple iPhone 15 Pro,Electronics,133994.08,104
S145,I814650,H&M Cotton Shirt,Apparel,143807.07,484
S124,I814651,Boat Smartwatch,Electronics,101017.69,67
S120,I814652,Levis Denim Jacket,Apparel,88776.76,303
S101,I814653,Dyson Vacuum Cleaner,Home Appliances,51342.85,393
S123,I814654,Adidas Ultraboost 23,Footwear,104762.55,26
S121,I814655,Skechers GoWalk,Footwear,53137.43,97
S140,I814656,Nike Air Zoom Pegasus,Footwear,127679.99,486
S145,I814657,Puma Running Shoes,Footwear,73963.21,435
S128,I814658,Reebok Nano X4,Footwear,68642.73,209
S125,I814659,Samsung 55” Smart TV,Home Appliances,113931.14,311
S150,I814660,Boat Smartwatch,Electronics,19650.03,310
S127,I814661,Philips Air Fryer,Home Appliances,106883.53,410
S148,I814662,Dyson Vacuum Cleaner,Home Appliances,30059.98,379
S145,I814663,Levis Denim Jacket,Apparel,62215.45,205
S128,I814664,Nike Air Zoom Pegasus,Footwear,15491.58,251
S129,I814665,U.S. Polo T-Shirt,Apparel,74995.63,226
S142,I814666,H&M Cotton Shirt,Apparel,40339.72,117
S149,I814667,Reebok Nano X4,Footwear,65308.84,452
S120,I814668,Adidas Ultraboost 23,Footwear,46301.14,14
S107,I814669,Bajaj Mixer Grinder,Home Appliances,85129.98,262
S103,I814670,Skechers GoWalk,Footwear,126607.39,448
S121,I814671,Reebok Nano X4,Footwear,51683.83,398
S108,I814672,H&M Cotton Shirt,Apparel,60039.64,447
S126,I814673,Dell XPS 13 Laptop,Electronics,121441.03,81
S147,I814674,Reebok Nano X4,Footwear,106070.94,115
S115,I814675,Adidas Ultraboost 23,Footwear,147126.13,52
S145,I814676,Adidas Ultraboost 23,Footwear,80328.38,434
S117,I814677,Levis Denim Jacket,Apparel,20605.59,219
S110,I814678,Boat Smartwatch,Electronics,22552.0,337
S125,I814679,Samsung Galaxy S24 Ultra,Electronics,91395.06,104
S121,I814680,Philips Air Fryer,Home Appliances,126437.23,101
S144,I814681,Bajaj Mixer Grinder,Home Appliances,4713.46,191
S150,I814682,H&M Cotton Shirt,Apparel,142298.84,196
S142,I814683,Samsung 55” Smart TV,Home Appliances,119042.8,364
S137,I814684,Zara Maxi Dress,Apparel,39743.89,141
S142,I814685,Levis Denim Jacket,Apparel,1383.0,32
S107,I814686,H&M Cotton Shirt,Apparel,59214.39,134
S121,I814687,Samsung Galaxy S24 Ultra,Electronics,8834.24,355
S141,I814688,Reebok Nano X4,Footwear,2354.25,153
S104,I814689,Adidas Ultraboost 23,Footwear,38867.48,477
S139,I814690,Apple iPhone 15 Pro,Electronics,50129.96,294
S127,I814691,Reebok Nano X4,Footwear,20978.86,352
S120,I814692,Boat Smartwatch,Electronics,111840.76,66
S127,I814693,U.S. Polo T-Shirt,Apparel,1033.44,267
S146,I814694,Dell XPS 13 Laptop,Electronics,70852.96,224
S118,I814695,Adidas Ultraboost 23,Footwear,30760.07,141
S127,I814696,Dell XPS 13 Laptop,Electronics,19560.53,270
S118,I814697,Samsung Galaxy S24 Ultra,Electronics,111140.13,180
S108,I814698,Dell XPS 13 Laptop,Electronics,109608.1,415
S114,I814699,Skechers GoWalk,Footwear,87466.56,44
S114,I814700,Reebok Nano X4,Footwear,12713.62,234
S147,I814701,Apple iPhone 15 Pro,Electronics,6834.47,342
S102,I814702,Apple iPhone 15 Pro,Electronics,91204.02,479
S101,I814703,Boat Smartwatch,Electronics,88008.62,294
S139,I814704,Skechers GoWalk,Footwear,6306.94,214
S115,I814705,Bajaj Mixer Grinder,Home Appliances,81728.91,500
S133,I814706,Boat Smartwatch,Electronics,63417.37,144
S111,I814707,Adidas Ultraboost 23,Footwear,1396.58,202
S130,I814708,Apple iPhone 15 Pro,Electronics,33052.83,218
S107,I814709,Reebok Nano X4,Footwear,70312.74,332
S138,I814710,Samsung 55” Smart TV,Home Appliances,54621.13,163
S104,I814711,Reebok Nano X4,Footwear,4720.85,333
S117,I814712,Skechers GoWalk,Footwear,148996.24,141
S110,I814713,Sony WH-1000XM5 Headphones,Electronics,6594.85,273
S133,I814714,Reebok Nano X4,Footwear,61738.27,119
S144,I814715,Nike Air Zoom Pegasus,Footwear,114654.37,87
S121,I814716,Nike Air Zoom Pegasus,Footwear,89904.05,340
S142,I814717,U.S. Polo T-Shirt,Apparel,38180.74,261
S134,I814718,Levis Denim Jacket,Apparel,131075.12,484
S123,I814719,Skechers GoWalk,Footwear,59564.41,397
S114,I814720,Reebok Nano X4,Footwear,149294.35,259
S144,I814721,U.S. Polo T-Shirt,Apparel,138128.74,135
S104,I814722,Boat Smartwatch,Electronics,90338.34,364
S143,I814723,Philips Air Fryer,Home Appliances,128505.88,145
S150,I814724,LG 7kg Washing Machine,Home Appliances,3732.86,339
S146,I814725,Dell XPS 13 Laptop,Electronics,44918.07,122
S117,I814726,Skechers GoWalk,Footwear,39133.89,89
S117,I814727,Dyson Vacuum Cleaner,Home Appliances,96687.06,292
S117,I814728,Nike Air Zoom Pegasus,Footwear,132816.81,447
S106,I814729,Philips Air Fryer,Home Appliances,52001.16,494
S138,I814730,Skechers GoWalk,Footwear,73003.11,110
S100,I814731,Adidas Ultraboost 23,Footwear,23182.77,416
S110,I814732,Reebok Nano X4,Footwear,109921.98,41
S145,I814733,H&M Cotton Shirt,Apparel,9103.37,236
S148,I814734,H&M Cotton Shirt,Apparel,67717.14,373
S120,I814735,Adidas Ultraboost 23,Footwear,99594.83,29
S133,I814736,Reebok Nano X4,Footwear,21120.39,19
S128,I814737,Nike Air Zoom Pegasus,Footwear,70377.68,109
S141,I814738,Zara Maxi Dress,Apparel,4485.93,158
S119,I814739,Nike Air Zoom Pegasus,Footwear,132098.74,456
S135,I814740,Reebok Nano X4,Footwear,113680.02,319
S145,I814741,Apple iPhone 15 Pro,Electronics,103636.73,131
S146,I814742,Sony WH-1000XM5 Headphones,Electronics,119934.0,312
S117,I814743,LG 7kg Washing Machine,Home Appliances,125439.3,426
S100,I814744,LG 7kg Washing Machine,Home Appliances,130016.34,328
S136,I814745,Apple iPhone 15 Pro,Electronics,122150.06,294
S143,I814746,Puma Running Shoes,Footwear,143799.98,322
S133,I814747,Puma Running Shoes,Footwear,27108.87,274
S107,I814748,Levis Denim Jacket,Apparel,46743.47,468
S126,I814749,Skechers GoWalk,Footwear,14388.97,411
S133,I814750,Samsung 55” Smart TV,Home Appliances,12231.04,190
S127,I814751,Sony WH-1000XM5 Headphones,Electronics,133486.07,326
S144,I814752,Philips Air Fryer,Home Appliances,105396.68,143
S127,I814753,LG 7kg Washing Machine,Home Appliances,131605.8,189
S119,I814754,Dell XPS 13 Laptop,Electronics,68090.93,463
S110,I814755,Samsung Galaxy S24 Ultra,Electronics,96878.72,82
S133,I814756,Dyson Vacuum Cleaner,Home Appliances,76473.96,475
S111,I814757,Adidas Ultraboost 23,Footwear,125011.32,59
S147,I814758,Skechers GoWalk,Footwear,28230.35,149
S135,I814759,Reebok Nano X4,Footwear,3590.95,159
S105,I814760,Dell XPS 13 Laptop,Electronics,125502.19,334
S143,I814761,Dell XPS 13 Laptop,Electronics,20313.04,44
S132,I814762,Reebok Nano X4,Footwear,146544.31,250
S149,I814763,Reebok Nano X4,Footwear,30056.88,267
S143,I814764,Dyson Vacuum Cleaner,Home Appliances,4428.13,168
S120,I814765,Puma Running Shoes,Footwear,47192.59,349
S121,I814766,Nike Air Zoom Pegasus,Footwear,38794.32,205
S120,I814767,Puma Running Shoes,Footwear,120538.03,470
S100,I814768,Reebok Nano X4,Footwear,55769.71,301
S134,I814769,Boat Smartwatch,Electronics,25962.64,79
S130,I814770,LG 7kg Washing Machine,Home Appliances,17333.05,313
S144,I814771,Dell XPS 13 Laptop,Electronics,118920.51,136
S108,I814772,Boat Smartwatch,Electronics,124987.58,224
S110,I814773,Reebok Nano X4,Footwear,115820.69,219
S142,I814774,Skechers GoWalk,Footwear,86320.2,279
S132,I814775,Samsung 55” Smart TV,Home Appliances,28181.01,368
S116,I814776,Nike Air Zoom Pegasus,Footwear,126772.46,356
S148,I814777,Dyson Vacuum Cleaner,Home Appliances,135705.25,51
S105,I814778,Boat Smartwatch,Electronics,8537.83,497
S129,I814779,Samsung 55” Smart TV,Home Appliances,25097.36,12
S131,I814780,Dyson Vacuum Cleaner,Home Appliances,122080.78,324
S144,I814781,Skechers GoWalk,Footwear,80253.56,485
S139,I814782,Adidas Ultraboost 23,Footwear,1775.33,129
S127,I814783,Boat Smartwatch,Electronics,67330.97,231
S130,I814784,Philips Air Fryer,Home Appliances,30486.74,383
S106,I814785,Skechers GoWalk,Footwear,134926.99,227
S114,I814786,Reebok Nano X4,Footwear,28941.64,160
S148,I814787,Levis Denim Jacket,Apparel,113473.14,165
S141,I814788,Boat Smartwatch,Electronics,66874.56,208
S124,I814789,Allen Solly Formal Pants,Apparel,145623.52,194
S136,I814790,Samsung Galaxy S24 Ultra,Electronics,55983.63,207
S125,I814791,LG 7kg Washing Machine,Home Appliances,93674.64,380
