C227,I281881,2631,214586988.81,91685.82,2025-10-12
C230,I281882,891,39138888.12,67668.97,2025-09-01
C214,I281883,574,42893977.95,66415.74,2025-10-26
C210,I281884,1301,127690178.66,113744.4,2025-09-20
C249,I281885,753,47635856.38,114426.18,2025-10-11
C219,I281886,2261,209539708.46,22926.71,2025-10-07
C250,I281887,1591,18480888.02,129370.6,2025-09-24
C228,I281888,1471,132065605.14,97705.23,2025-09-21
C240,I281889,333,36286931.26,147476.74,2025-09-17
C203,I281890,2246,219714508.8,10789.83,2025-09-14
C249,I281891,191,1334772.81,18068.19,2025-10-17
C245,I281892,524,46649715.61,41277.42,2025-10-31
C249,I281893,2559,346849999.27,123590.57,2025-10-02
C248,I281894,1162,68536709.78,103831.61,2025-09-03
C250,I281895,1772,120687229.99,3833.13,2025-09-03
C208,I281896,2885,343169630.95,76607.59,2025-10-13
C217,I281897,2064,127453502.42,37235.53,2025-10-20
C247,I281898,2731,86928439.3,98023.81,2025-09-08
C244,I281899,286,11605283.26,93097.45,2025-09-28
C214,I281900,467,42214311.49,6791.41,2025-09-20
C246,I281901,1241,137440758.33,97999.47,2025-10-24
C246,I281902,565,71945883.14,8984.07,2025-10-06
C232,I281903,1978,127813127.69,138918.96,2025-10-05
C205,I281904,1860,260430046.64,68318.88,2025-09-20
C226,I281905,283,19801880.72,119007.38,2025-09-27
C220,I281906,1724,154130465.91,3746.37,2025-09-23
C250,I281907,2843,362042429.52,129359.11,2025-10-05
C226,I281908,908,49207792.89,94048.53,2025-10-13
C212,I281909,2820,26580162.15,120385.32,2025-10-22
C229,I281910,2937,17830776.97,17444.61,2025-10-15
C212,I281911,636,82532173.61,36573.33,2025-09-22
C244,I281912,2858,418958792.2,14372.61,2025-09-06
C221,I281913,773,9491957.38,75455.58,2025-10-22
C243,I281914,383,22617753.35,52252.7,2025-09-26
C228,I281915,1310,102345043.84,41304.16,2025-09-29
C245,I281916,2744,253972653.18,57893.42,2025-10-17
C235,I281917,2248,294322357.21,88791.72,2025-09-15
C209,I281918,2203,115071506.95,111396.56,2025-09-19
C204,I281919,1414,116412586.08,82185.44,2025-10-01
C220,I281920,2924,273553959.72,89044.95,2025-10-06
C207,I281921,2159,43571227.31,69559.64,2025-10-02
C250,I281922,1105,119511064.79,91591.42,2025-09-07
C239,I281923,1678,24063816.86,65565.93,2025-10-10
C220,I281924,848,101458152.73,15826.71,2025-10-24
C226,I281925,2127,119601927.49,31042.67,2025-09-06
C239,I281926,237,14524992.5,48263.22,2025-10-18
C222,I281927,1551,205207532.79,25729.82,2025-09-02
C229,I281928,302,15133244.12,89086.7,2025-09-20
C248,I281929,826,18001612.7,8388.91,2025-09-11
C229,I281930,2124,16722273.67,146278.6,2025-09-04
C245,I281931,1654,192418693.83,39662.96,2025-09-29
C209,I281932,1522,187958975.65,43508.66,2025-09-11
C227,I281933,211,18717053.52,16738.35,2025-09-06
C237,I281934,2825,154812242.0,74183.08,2025-10-04
C248,I281935,2911,55704403.84,44651.33,2025-09-25
C229,I281936,1019,45262475.75,33351.99,2025-09-07
C225,I281937,1547,59920972.43,114464.19,2025-09-10
C236,I281938,939,122644789.13,32610.32,2025-10-28
C221,I281939,1384,16214616.27,120652.13,2025-10-22
C250,I281940,2614,216356062.83,91319.24,2025-09-21
C211,I281941,1776,15289376.55,119352.57,2025-10-22
C250,I281942,1218,67908196.62,35549.4,2025-09-03
C211,I281943,1547,66771463.82,114471.46,2025-10-11
C226,I281944,1374,28177571.44,26537.13,2025-10-27
C213,I281945,2537,321545183.45,66430.64,2025-10-07
C214,I281946,2847,28417311.23,67902.25,2025-09-01
C218,I281947,1530,11719190.79,90394.79,2025-09-11
C221,I281948,2264,43086047.91,49445.15,2025-09-14
C221,I281949,590,57508730.16,28508.48,2025-10-25
C208,I281950,347,39988931.1,60687.68,2025-10-25
C248,I281951,343,44433846.28,43706.61,2025-10-10
C232,I281952,109,7673652.43,4889.88,2025-09-29
C243,I281953,2699,320698308.26,92715.09,2025-10-10
C241,I281954,2418,100732298.31,26453.75,2025-10-08
C241,I281955,1809,23089608.23,118964.57,2025-09-07
C223,I281956,792,67037016.17,24366.25,2025-10-10
C235,I281957,1566,141212889.21,133741.14,2025-10-26
C205,I281958,1754,97005670.34,13503.1,2025-10-19
C245,I281959,1829,160485440.63,11187.56,2025-09-13
C203,I281960,1225,145532171.22,40242.07,2025-09-12
C229,I281961,2151,182924887.5,121710.82,2025-09-06
C221,I281962,1433,80521390.0,55316.91,2025-10-13
C208,I281963,669,15389629.62,137873.88,2025-10-08
C249,I281964,1983,224844492.22,63386.69,2025-10-06
C231,I281965,2702,120774002.7,3144.61,2025-10-27
C231,I281966,2385,40076610.74,58810.31,2025-09-27
C213,I281967,869,124919394.61,123054.49,2025-09-14
C221,I281968,806,118749558.34,869.42,2025-10-29
C224,I281969,425,17174368.47,34360.28,2025-10-04
C228,I281970,2794,93404887.37,127482.5,2025-09-13
C206,I281971,684,15437084.79,110067.67,2025-09-29
C206,I281972,1982,22350554.85,81720.22,2025-09-23
C209,I281973,2241,190097741.66,29763.66,2025-10-27
C229,I281974,398,34817908.92,63596.18,2025-09-14
C215,I281975,1997,119586947.0,80569.89,2025-09-06
C207,I281976,2204,194691574.94,107253.16,2025-09-23
C229,I281977,706,45349477.68,91718.76,2025-09-22
C207,I281978,932,87881913.03,93672.77,2025-09-01
C201,I281979,1857,138695203.72,68236.1,2025-10-27
C217,I281980,2073,268375836.44,96285.6,2025-10-09
C225,I281981,516,12756891.23,50409.31,2025-10-23
C204,I281982,2068,66413537.57,106336.7,2025-09-23
C220,I281983,1345,185721845.31,103338.89,2025-10-16
C249,I281984,2768,104212306.39,129473.42,2025-09-11
C217,I281985,2087,167978516.38,77039.18,2025-10-31
C217,I281986,2840,108568565.78,6831.55,2025-10-17
C236,I281987,2871,350171924.41,28955.15,2025-10-17
C235,I281988,1828,189642415.36,145262.33,2025-10-06
C244,I281989,2094,285400781.37,25655.04,2025-09-22
C247,I281990,2091,26002772.65,96724.53,2025-10-15
C213,I281991,1533,164413043.9,91595.57,2025-10-25
C212,I281992,2327,47985895.22,37906.98,2025-10-09
C224,I281993,2557,119465310.72,75129.96,2025-10-30
C225,I281994,2520,21229923.65,125337.38,2025-10-29
C227,I281995,1068,90033779.84,39320.95,2025-10-17
C217,I281996,1357,113456119.59,111994.51,2025-09-11
C238,I281997,872,38720171.27,17219.02,2025-10-23
C235,I281998,655,52899833.71,69918.27,2025-10-19
C213,I281999,2883,20061314.28,141515.47,2025-10-11
C234,I282000,126,2499802.4,108564.75,2025-10-21
C203,I282001,826,87262931.13,94116.45,2025-10-14
C237,I282002,2229,277751340.09,82400.05,2025-10-04
C202,I282003,1082,162170207.68,16655.03,2025-10-07
C249,I282004,1180,27457167.46,38303.41,2025-09-13
C233,I282005,1631,171578569.82,97579.93,2025-10-24
C240,I282006,278,34566787.14,13237.06,2025-10-20
C227,I282007,213,27443578.22,41513.54,2025-09-04
C237,I282008,329,18406194.17,120263.49,2025-09-26
C250,I282009,280,26185981.98,39943.34,2025-10-24
C214,I282010,839,62107000.5,45303.0,2025-09-16
C203,I282011,502,33218548.24,24417.1,2025-09-13
C233,I282012,2328,23477545.12,138597.75,2025-10-04
C222,I282013,1845,47463688.0,24617.04,2025-09-07
C213,I282014,2463,282104754.07,80896.16,2025-09-18
C227,I282015,1103,93660482.89,8044.53,2025-10-24
C229,I282016,591,53550179.68,89769.05,2025-09-07
C213,I282017,682,92419744.3,101426.33,2025-10-28
C214,I282018,953,137238334.67,144453.61,2025-09-20
C217,I282019,2960,67729537.59,129646.92,2025-10-29
C239,I282020,703,103812784.59,87516.38,2025-09-23
C236,I282021,2492,367487924.26,108330.27,2025-09-06
C225,I282022,909,4142665.21,53554.19,2025-10-30
C242,I282023,2179,165837452.0,44688.24,2025-09-27
C235,I282024,694,82111088.3,149304.15,2025-09-23
C233,I282025,662,69503435.78,20310.37,2025-09-26
C236,I282026,1724,56294386.61,109789.19,2025-10-19
C207,I282027,1880,116846895.98,73869.1,2025-09-25
C239,I282028,2398,93288628.47,83539.7,2025-09-08
C223,I282029,2958,89432950.51,48628.0,2025-10-30
C207,I282030,1685,230804526.15,88315.56,2025-09-17
C215,I282031,1701,117210642.53,28804.7,2025-09-09
C204,I282032,1537,80067974.8,28245.93,2025-10-03
C231,I282033,690,16920788.33,89422.15,2025-09-23
C220,I282034,2787,378864583.45,21257.28,2025-10-12
C223,I282035,1973,274902156.58,139824.38,2025-10-18
C214,I282036,1189,170851915.29,24652.02,2025-10-01
C230,I282037,389,39523136.68,28858.63,2025-09-18
C236,I282038,2502,4498813.35,20390.81,2025-10-05
C249,I282039,2984,114234063.73,15963.25,2025-09-04
C245,I282040,1164,58889392.89,90781.83,2025-09-03
C243,I282041,984,28721263.0,88219.0,2025-10-25
C232,I282042,1761,135081210.04,61925.66,2025-09-13
C247,I282043,1042,151532367.36,124311.25,2025-10-05
C209,I282044,321,20647145.02,113949.63,2025-10-01
C233,I282045,1919,272528311.62,112807.55,2025-10-18
C211,I282046,2875,399190629.81,76934.53,2025-09-03
C225,I282047,2241,203565769.29,132630.13,2025-10-20
