C244,I687056,1562,192119171.53,118898.13,2025-10-05
C217,I687057,2898,91137921.36,44427.87,2025-10-06
C212,I687058,1008,116069114.53,57401.35,2025-10-03
C244,I687059,1480,88580360.87,89886.08,2025-10-28
C228,I687060,1871,121990657.87,124790.68,2025-09-18
C220,I687061,2385,160958159.26,55077.76,2025-10-10
C246,I687062,398,58467376.61,1322.36,2025-10-13
C220,I687063,2745,146339348.48,118215.95,2025-10-20
C242,I687064,2413,326176544.4,25929.94,2025-09-14
C216,I687065,1582,113283575.8,23131.07,2025-09-08
C212,I687066,2630,281530592.77,23115.41,2025-09-24
C250,I687067,884,120874365.9,128037.18,2025-10-13
C234,I687068,113,4230151.95,24161.48,2025-09-05
C208,I687069,188,3709891.67,39654.43,2025-09-20
C239,I687070,677,38311303.74,51051.1,2025-10-22
C238,I687071,2935,228791753.87,87762.52,2025-09-07
C225,I687072,882,114614884.0,53878.3,2025-09-22
C230,I687073,2696,131878935.59,139144.75,2025-10-30
C208,I687074,1884,32995041.95,54001.2,2025-09-07
C233,I687075,2743,59756007.61,58954.98,2025-10-26
C239,I687076,2570,20949392.96,107398.2,2025-10-08
C236,I687077,777,109263016.39,14112.48,2025-10-12
C236,I687078,2980,372223536.17,91954.57,2025-09-13
C223,I687079,2115,205055552.08,145929.52,2025-09-15
C249,I687080,2904,172229547.02,94818.17,2025-10-25
C207,I687081,172,19841996.75,1968.57,2025-10-14
C207,I687082,1445,97629640.28,73460.18,2025-09-30
C230,I687083,2987,253468584.13,49343.24,2025-09-17
C234,I687084,2463,326737147.46,141857.54,2025-09-28
C246,I687085,562,30624439.83,139811.43,2025-10-06
C247,I687086,902,36816994.95,117727.22,2025-10-25
C227,I687087,2425,68655594.19,62140.56,2025-09-09
C211,I687088,2034,207828162.77,93512.67,2025-09-10
C210,I687089,765,91260631.8,107789.37,2025-10-11
C235,I687090,1673,121300524.73,44760.78,2025-10-26
C250,I687091,2383,324539949.86,36450.53,2025-09-23
C235,I687092,2290,282817062.73,131954.88,2025-09-24
C236,I687093,183,12969512.53,84981.91,2025-09-13
C215,I687094,2115,228791154.12,148714.0,2025-10-06
C206,I687095,2231,135770105.97,10185.53,2025-09-08
C241,I687096,1955,193634208.49,29284.9,2025-09-01
C235,I687097,2011,196328852.83,22859.55,2025-09-28
C236,I687098,1485,179343997.16,103676.38,2025-09-28
C240,I687099,854,53849650.34,105191.32,2025-09-17
C226,I687100,1075,43746422.98,100367.94,2025-10-23
C209,I687101,1956,81303584.36,53858.64,2025-10-30
C226,I687102,2125,213074666.28,123226.2,2025-09-18
C205,I687103,1503,211156613.46,58496.86,2025-10-10
C238,I687104,295,24242527.7,34745.64,2025-10-10
C220,I687105,724,55184324.15,48261.18,2025-09-01
C203,I687106,255,23113214.24,53435.41,2025-10-05
C229,I687107,1826,259649565.06,92632.61,2025-09-23
C244,I687108,1782,232019978.29,40094.52,2025-10-04
C220,I687109,2540,229288081.83,81065.6,2025-09-02
C203,I687110,2940,183962324.55,125269.13,2025-10-07
C245,I687111,922,98173562.36,69076.36,2025-09-24
C206,I687112,354,32465247.51,38326.89,2025-09-14
C246,I687113,393,57700703.16,101510.75,2025-10-02
C234,I687114,809,88102918.52,97409.49,2025-09-02
C224,I687115,1201,170895187.19,114207.6,2025-09-16
C250,I687116,1613,13464842.42,133625.32,2025-09-05
C210,I687117,2672,73562922.09,103418.58,2025-10-15
C223,I687118,1976,19043886.02,114469.22,2025-10-09
C219,I687119,2738,167741783.26,11971.2,2025-09-28
C214,I687120,1402,155767898.81,108625.32,2025-09-15
C238,I687121,1396,26503744.71,70546.85,2025-10-16
C201,I687122,2401,169961882.94,145099.95,2025-09-25
C215,I687123,2425,242115949.2,6948.23,2025-10-03
C242,I687124,2865,409571729.98,89150.26,2025-09-13
C244,I687125,1241,171245937.99,112287.66,2025-09-21
C244,I687126,2037,146842926.91,142106.37,2025-10-24
C227,I687127,1297,53475470.79,77324.27,2025-09-16
C205,I687128,2025,186221058.7,67511.07,2025-09-22
C201,I687129,1568,112151405.55,98704.65,2025-09-26
C238,I687130,1482,113499235.15,78197.81,2025-10-05
C221,I687131,416,1137721.86,107217.38,2025-10-21
C245,I687132,871,69964739.8,146697.36,2025-10-03
C250,I687133,2058,170881212.58,62469.53,2025-09-30
C240,I687134,2304,158889426.04,57767.71,2025-10-29
C224,I687135,2317,194361233.8,20397.44,2025-10-15
C234,I687136,2636,350427240.86,5972.58,2025-10-19
C249,I687137,567,20672054.16,56380.37,2025-09-25
C236,I687138,1111,71043326.68,104791.06,2025-10-06
C209,I687139,813,53898142.81,123924.3,2025-09-15
C242,I687140,881,47515704.28,12550.48,2025-09-12
C241,I687141,970,101905916.15,118282.89,2025-09-23
C216,I687142,977,54059405.97,137155.57,2025-10-10
C222,I687143,2054,227674462.4,62632.51,2025-10-11
C243,I687144,1198,44339974.55,68804.96,2025-10-12
C246,I687145,184,18716142.7,29353.15,2025-10-14
C249,I687146,1915,29591504.81,25518.46,2025-09-30
C218,I687147,689,55235079.26,39216.96,2025-10-24
C239,I687148,1103,111910678.85,112641.15,2025-09-29
C235,I687149,691,36607028.73,27026.53,2025-09-23
C201,I687150,2666,321487078.64,147547.8,2025-09-22
C216,I687151,1095,84121879.44,5871.9,2025-09-27
C243,I687152,137,4616432.73,46226.9,2025-09-04
C205,I687153,1148,68282220.8,149844.22,2025-10-04
C224,I687154,766,19992171.59,133377.84,2025-09-21
C250,I687155,1681,122305914.69,27384.32,2025-09-22
C232,I687156,1457,203005839.2,93950.62,2025-09-08
C238,I687157,1887,164781615.32,3408.52,2025-10-25
C226,I687158,1052,72344490.0,57053.19,2025-10-06
C234,I687159,222,23217357.0,70649.81,2025-10-31
C220,I687160,2868,106462657.88,57259.91,2025-10-22
C206,I687161,1876,200615454.11,100234.2,2025-10-10
C227,I687162,1924,143691363.47,39776.23,2025-09-01
C203,I687163,828,34588024.35,34125.5,2025-10-25
C233,I687164,1926,131540515.17,111525.03,2025-10-05
C224,I687165,1947,283825184.63,16106.97,2025-09-13
C217,I687166,2664,313894690.65,63069.54,2025-10-16
C201,I687167,2343,172884104.66,17828.58,2025-10-14
C250,I687168,622,11400530.2,52812.72,2025-09-20
C224,I687169,2386,69128867.46,139761.15,2025-09-19
C214,I687170,2923,27196687.29,73083.45,2025-10-04
C212,I687171,1871,91792529.47,29606.62,2025-10-21
C243,I687172,2474,279691917.87,118369.01,2025-10-15
C204,I687173,512,42741093.52,98921.48,2025-10-26
C236,I687174,1278,96512243.86,102942.9,2025-09-18
C201,I687175,1749,247101536.33,22944.69,2025-10-28
C241,I687176,1253,159140375.67,28073.39,2025-10-27
C205,I687177,1010,41193170.83,149543.43,2025-09-20
C244,I687178,486,57433289.24,7339.21,2025-09-04
C219,I687179,2321,107292378.89,42571.63,2025-09-09
C225,I687180,2578,243203010.92,57009.65,2025-10-24
C240,I687181,560,61197415.03,142832.84,2025-10-19
C213,I687182,1959,259634772.17,89856.72,2025-09-26
C203,I687183,773,106698224.0,33239.33,2025-09-27
C220,I687184,2992,424295866.11,22459.14,2025-09-01
C241,I687185,1314,73487454.52,95574.32,2025-09-06
C238,I687186,1771,166503920.1,113824.6,2025-09-07
C245,I687187,2919,59348377.7,86782.66,2025-10-25
C215,I687188,2545,241009911.58,138253.99,2025-09-14
C219,I687189,562,30817422.5,144187.69,2025-10-27
C236,I687190,1096,114516827.9,124068.83,2025-09-08
C214,I687191,923,37331317.91,67515.09,2025-09-05
C221,I687192,1509,203892224.13,85953.27,2025-09-22
C228,I687193,2621,79250170.24,67748.09,2025-09-03
C239,I687194,1595,29721030.85,102672.65,2025-09-18
C220,I687195,1479,201545992.64,56182.14,2025-09-04
C204,I687196,1026,64406900.77,83896.14,2025-10-13
C205,I687197,2860,163910188.42,40834.26,2025-10-13
C227,I687198,2762,183791087.81,127654.78,2025-10-19
C222,I687199,1300,91028616.44,27970.81,2025-10-26
C236,I687200,361,14981944.39,132235.14,2025-09-20
C208,I687201,406,31943567.02,108152.58,2025-10-26
C226,I687202,2115,82516464.88,66013.03,2025-10-25
C232,I687203,638,32371026.78,57878.79,2025-09-28
C248,I687204,2314,77078871.15,12649.16,2025-10-23
C224,I687205,1039,93532167.8,93737.86,2025-09-02
C201,I687206,1474,94832493.09,119255.08,2025-10-27
C221,I687207,1511,43247241.78,126310.81,2025-09-21
C208,I687208,256,21191972.44,21866.02,2025-10-20
C232,I687209,2926,231564264.91,41836.7,2025-09-01
C228,I687210,1595,49280897.47,36027.34,2025-09-26
C220,I687211,2415,284580181.94,6616.38,2025-10-16
C234,I687212,1905,245572146.58,38136.27,2025-10-24
C243,I687213,2225,70619251.95,109557.7,2025-10-18
C213,I687214,2197,138101756.4,85843.24,2025-09-15
C235,I687215,2735,214755896.13,48887.49,2025-10-28
C233,I687216,422,40640833.5,30509.56,2025-09-09
C209,I687217,2531,224526573.31,88958.59,2025-10-23
C221,I687218,2137,227411923.64,22843.37,2025-10-25
C201,I687219,2535,72576849.65,133573.23,2025-10-03
C219,I687220,2520,105087904.11,121059.79,2025-09-13
C219,I687221,1196,147235278.32,84094.98,2025-09-06
C250,I687222,1210,101205491.79,105166.28,2025-09-06
C238,I687223,1602,117667084.96,124327.64,2025-09-16
C247,I687224,2809,368915054.37,99391.35,2025-10-22
C241,I687225,2567,372383647.2,121365.08,2025-10-29
C204,I687226,376,32849875.5,124227.27,2025-10-31
C212,I687227,839,65329985.98,30970.41,2025-10-08
C245,I687228,1066,98233583.0,110661.49,2025-09-16
C238,I687229,222,28869342.13,5439.2,2025-10-25
C241,I687230,2018,38781712.62,37438.78,2025-09-25
C229,I687231,852,62746656.11,61287.5,2025-10-02
C215,I687232,1978,112697347.84,105017.29,2025-09-30
C205,I687233,273,28177439.68,62685.29,2025-09-10
C204,I687234,831,32326920.3,96788.8,2025-09-16
C240,I687235,801,3404617.99,37172.77,2025-09-17
C236,I687236,246,5705154.63,38408.77,2025-09-05
C225,I687237,2468,245740359.91,77401.07,2025-10-06
C201,I687238,2636,178727508.16,147376.85,2025-10-14
C240,I687239,166,20468020.75,81882.64,2025-09-09
C239,I687240,628,7027195.15,130132.5,2025-10-21
C206,I687241,815,35976775.61,145709.03,2025-09-02
C215,I687242,223,4200576.13,15545.36,2025-10-08
C211,I687243,2686,144388547.53,116686.36,2025-10-07
C242,I687244,2931,323774054.36,139739.34,2025-09-14
C211,I687245,444,5151804.22,38937.0,2025-09-28
C210,I687246,2745,93453607.65,146210.01,2025-10-23
C208,I687247,728,76936644.22,133588.47,2025-10-12
C216,I687248,212,28364919.25,133117.53,2025-09-11
C238,I687249,616,21124106.29,135806.78,2025-09-02
C244,I687250,1973,56996311.83,114256.5,2025-10-21
C202,I687251,2192,242923713.14,114031.5,2025-10-06
C229,I687252,2233,64103114.33,142448.58,2025-09-23
C227,I687253,1454,189353726.26,2946.5,2025-09-08
C224,I687254,2398,224864122.69,97834.89,2025-09-23
C221,I687255,2228,25270643.87,97295.25,2025-10-26
C246,I687256,2038,117988224.24,50555.9,2025-10-27
C226,I687257,424,52978370.04,96786.48,2025-09-08
C215,I687258,599,17957519.74,76608.34,2025-10-16
C245,I687259,2283,66581234.05,133382.94,2025-09-21
C227,I687260,407,58494965.69,42058.2,2025-09-22
C249,I687261,1097,66303147.85,112384.67,2025-10-13
C228,I687262,1020,10352018.99,61763.1,2025-10-09
C214,I687263,2579,265779084.92,102774.86,2025-10-09
C211,I687264,1947,242006401.52,81876.61,2025-09-13
C222,I687265,1840,257765340.84,67873.59,2025-10-12
C231,I687266,1208,168865838.07,148983.36,2025-10-31
C238,I687267,2291,283221212.72,128591.86,2025-09-17
C209,I687268,433,61307003.76,90987.64,2025-09-27
C223,I687269,2122,58822724.22,109308.78,2025-10-08
C244,I687270,1321,134012037.7,50960.16,2025-09-04
C206,I687271,2119,162568610.32,93829.87,2025-09-28
C240,I687272,1376,89024484.98,94024.82,2025-09-12
C214,I687273,874,80511697.02,70618.88,2025-10-21
C219,I687274,803,112541171.6,6439.54,2025-09-14
C247,I687275,1734,247207272.53,72449.63,2025-09-11
C234,I687276,1671,40899876.24,81569.26,2025-10-01
C227,I687277,697,40895864.14,140308.0,2025-09-15
C213,I687278,2977,341330051.38,32887.0,2025-10-12
C250,I687279,1049,129575163.23,56645.54,2025-09-15
C238,I687280,2677,182651034.92,28628.98,2025-09-07
C234,I687281,2022,261136269.1,93887.11,2025-10-12
C238,I687282,643,13490257.83,39228.99,2025-09-30
C240,I687283,2764,319236466.47,73644.61,2025-10-02
C243,I687284,632,15648655.99,82259.4,2025-09-20
C234,I687285,957,128346994.92,32524.24,2025-09-27
C222,I687286,1792,62708860.23,76784.65,2025-10-01
C214,I687287,2488,364175096.32,37409.59,2025-10-23
C244,I687288,1556,212617851.73,30149.92,2025-10-15
C230,I687289,652,61265475.05,56348.05,2025-09-05
C245,I687290,223,29701812.4,4054.4,2025-10-15
C245,I687291,2711,288466911.82,111810.67,2025-10-03
C227,I687292,2673,271973783.23,59193.87,2025-10-12
C248,I687293,462,67004015.93,31368.11,2025-09-29
C241,I687294,175,15138284.25,86702.24,2025-09-13
C229,I687295,1571,131146303.47,4494.16,2025-10-21
C203,I687296,1917,90876288.1,59689.16,2025-10-04
C235,I687297,2823,13479535.13,127150.73,2025-10-06
C243,I687298,2677,161910380.04,83509.17,2025-09-07
C248,I687299,235,24331515.92,67851.72,2025-10-25
C217,I687300,217,4983073.61,61099.98,2025-10-07
C227,I687301,2813,158859365.5,68000.02,2025-09-01
C214,I687302,2797,378189130.61,98306.52,2025-10-20
C249,I687303,884,112004498.32,88494.73,2025-09-15
C223,I687304,2711,117294146.0,61607.78,2025-10-25
C245,I687305,470,59956434.28,47774.33,2025-09-07
C208,I687306,2947,300628339.48,67581.11,2025-10-02
C238,I687307,2044,35834367.01,39231.97,2025-10-31
C227,I687308,2175,233431062.52,84744.02,2025-10-03
C213,I687309,2792,395105011.29,120615.49,2025-09-20
C233,I687310,2760,325981112.25,18425.81,2025-10-07
C205,I687311,595,75177923.56,65716.63,2025-10-07
C207,I687312,1914,85652180.65,95718.44,2025-10-26
C208,I687313,1950,168729865.84,20374.35,2025-09-19
C229,I687314,158,16264614.48,110235.41,2025-09-05
C230,I687315,2832,7270851.48,73823.31,2025-09-24
C235,I687316,266,14993403.33,50803.69,2025-10-28
C215,I687317,625,78943560.56,78926.43,2025-10-29
C239,I687318,977,91809517.77,12577.63,2025-10-26
C250,I687319,1249,139610544.81,54302.47,2025-10-17
C240,I687320,196,18266008.92,54928.63,2025-09-09
C208,I687321,1730,246484666.21,64896.6,2025-10-16
C221,I687322,535,48647098.07,46426.64,2025-09-28
C214,I687323,2169,252775813.59,5829.44,2025-09-18
C226,I687324,382,18079390.64,80569.0,2025-09-08
C237,I687325,125,12665717.81,141247.42,2025-09-08
C244,I687326,2620,40183330.18,53752.15,2025-09-01
C225,I687327,1456,109713839.61,61226.54,2025-10-12
C240,I687328,908,87978429.07,47026.12,2025-10-16
C218,I687329,1521,65995881.04,109748.74,2025-10-18
C247,I687330,1042,50806513.68,137973.72,2025-10-15
C229,I687331,2390,176169112.03,125865.48,2025-10-08
C233,I687332,709,37442657.11,21078.13,2025-10-03
C247,I687333,1979,214637268.7,144718.32,2025-09-01
C234,I687334,1461,156598079.85,133352.9,2025-09-02
C246,I687335,1229,31408035.28,123136.49,2025-10-27
C203,I687336,1299,6111510.98,20012.17,2025-10-05
C215,I687337,797,86957393.97,118568.52,2025-10-09
C245,I687338,1846,65300672.02,126710.35,2025-10-07
C227,I687339,2584,304284537.03,138476.74,2025-10-27
C248,I687340,1562,150869173.81,119315.15,2025-09-18
C202,I687341,1800,7292764.87,86453.05,2025-09-22
C231,I687342,2206,322497548.33,63235.86,2025-10-02
C226,I687343,282,2637433.56,144546.2,2025-09-10
C216,I687344,1831,9544807.58,104865.33,2025-10-06
C222,I687345,705,19491904.7,58465.24,2025-10-19
C234,I687346,1275,82439131.6,23265.36,2025-10-25
C205,I687347,850,119507211.82,30221.45,2025-10-25
C244,I687348,1739,205966377.97,35922.94,2025-09-01
C206,I687349,200,2472800.32,114451.85,2025-10-02
C241,I687350,191,6693965.02,126782.63,2025-10-12
C206,I687351,756,44538198.29,94597.75,2025-10-17
C222,I687352,2851,425133172.88,124605.85,2025-09-01
C223,I687353,1002,45489858.17,13752.97,2025-09-19
C244,I687354,2403,251635389.02,50723.85,2025-10-06
C249,I687355,2349,73383354.51,68499.48,2025-09-27
C239,I687356,1569,121135919.32,21986.0,2025-10-15
C214,I687357,1306,71829918.25,34956.95,2025-10-31
C214,I687358,810,9311923.74,136641.66,2025-09-17
C244,I687359,510,30245779.88,124138.58,2025-09-06
C222,I687360,2992,444224209.84,42120.69,2025-09-29
C232,I687361,1607,49434100.59,48840.7,2025-09-06
C205,I687362,1462,129040454.66,39775.19,2025-09-28
C216,I687363,1562,172733946.2,33046.44,2025-10-19
C240,I687364,1825,174690363.96,61058.86,2025-10-08
C204,I687365,907,14961681.55,2289.19,2025-09-23
C236,I687366,1802,167649876.25,62747.6,2025-10-09
C214,I687367,2495,223633423.18,124741.59,2025-10-01
C202,I687368,1970,94992203.64,34485.36,2025-09-18
C221,I687369,2106,311015580.15,64793.85,2025-10-19
C211,I687370,2232,296486698.11,105425.26,2025-09-13
C209,I687371,2709,153110220.18,13610.4,2025-09-24
C224,I687372,2025,201192446.9,117881.69,2025-10-07
C203,I687373,333,38276342.6,101124.62,2025-09-19
C249,I687374,1652,156726862.08,106177.76,2025-09-03
C209,I687375,890,50169290.72,38018.96,2025-10-23
C202,I687376,886,61711671.0,131878.54,2025-09-01
C223,I687377,2093,257576799.2,125101.07,2025-10-06
C233,I687378,2601,70515609.71,33519.33,2025-09-18
C201,I687379,2957,233334456.01,14618.18,2025-09-25
C235,I687380,2798,419580881.8,133388.56,2025-10-13
C208,I687381,2056,163226394.57,59170.77,2025-09-02
C220,I687382,1360,187805775.48,96559.04,2025-09-16
C230,I687383,2108,182669772.56,47718.88,2025-09-14
C216,I687384,1825,159721927.92,110337.02,2025-10-23
C239,I687385,1815,197329955.69,90118.9,2025-10-05
C204,I687386,878,21425115.89,50281.6,2025-10-15
C243,I687387,150,8692716.87,48697.13,2025-10-20
C228,I687388,2396,241919944.09,96987.67,2025-10-28
C244,I687389,2955,131068163.06,136427.61,2025-10-26
C219,I687390,1808,48762259.31,67601.83,2025-09-19
C227,I687391,2297,176392386.83,143955.92,2025-09-23
C243,I687392,941,7803727.56,70768.65,2025-10-08
C210,I687393,1322,173075827.22,13902.58,2025-10-14
C227,I687394,2765,277958794.07,99136.45,2025-10-16
C232,I687395,1693,238109142.36,25300.28,2025-10-05
C227,I687396,696,62524169.08,101497.38,2025-10-10
C216,I687397,962,10511207.31,131546.42,2025-10-25
C223,I687398,1852,85787551.29,102636.36,2025-09-26
C206,I687399,2153,62293143.75,79746.61,2025-10-17
C205,I687400,1006,88769680.93,118895.11,2025-09-03
C215,I687401,2966,246250914.17,5387.84,2025-10-07
C222,I687402,812,101255678.74,115226.12,2025-10-26
C249,I687403,1829,123748482.42,79171.02,2025-10-16
C237,I687404,1048,66967959.6,16888.51,2025-09-22
C246,I687405,1178,169650254.99,127534.3,2025-10-23
C233,I687406,2535,359313548.41,40959.37,2025-09-15
C237,I687407,715,66348923.12,89072.53,2025-09-20
C244,I687408,203,25030021.6,51137.32,2025-10-06
C233,I687409,924,41949045.91,79334.58,2025-09-20
C206,I687410,709,56490271.5,36272.99,2025-10-14
C205,I687411,433,28982619.44,135513.93,2025-10-31
C227,I687412,2934,194760966.87,2547.41,2025-10-31
C208,I687413,2967,413998087.24,135773.36,2025-09-14
C236,I687414,1776,129884000.35,59421.79,2025-10-27
C220,I687415,446,27505823.67,132886.94,2025-10-08
C234,I687416,2741,313800045.79,5016.76,2025-09-18
C238,I687417,358,33490002.91,93911.86,2025-10-23
C230,I687418,1930,107221675.99,111022.41,2025-09-21
C240,I687419,141,17213569.92,42222.59,2025-09-14
C219,I687420,2057,139871101.28,138918.73,2025-09-21
C249,I687421,2345,318832868.89,80607.44,2025-10-07
C247,I687422,116,5103709.8,24174.85,2025-09-14
C217,I687423,685,98147600.35,33261.81,2025-10-16
C207,I687424,2550,94771864.44,2300.17,2025-10-11
C249,I687425,1167,65545800.57,35972.67,2025-09-18
C229,I687426,1097,87826645.81,33777.4,2025-09-17
C224,I687427,2524,95900344.11,63022.83,2025-09-22
C219,I687428,1625,129772398.6,31072.37,2025-09-19
C241,I687429,1030,93793049.04,30917.26,2025-10-07
C202,I687430,2518,16203457.37,50413.32,2025-09-23
C207,I687431,1932,65805303.71,103669.36,2025-10-01
