C247,I146808,1646,222213346.99,79190.02,2025-10-06
C232,I146809,1251,14185728.45,1779.41,2025-09-29
C222,I146810,2140,266216599.94,10912.22,2025-10-26
C206,I146811,2708,366517033.15,42091.61,2025-10-20
C203,I146812,2186,48981040.28,102709.16,2025-10-14
C208,I146813,963,137961849.14,107545.06,2025-09-28
C248,I146814,2753,61630674.42,40432.57,2025-10-27
C208,I146815,2553,189936336.49,54057.85,2025-09-06
C214,I146816,2304,83731742.51,131317.79,2025-10-11
C229,I146817,632,18996393.86,117931.81,2025-09-08
C216,I146818,914,53341030.36,139715.27,2025-10-04
C211,I146819,1158,155424892.95,55116.4,2025-10-22
C246,I146820,624,695021.62,93204.68,2025-10-25
C236,I146821,429,33431442.3,6778.73,2025-10-05
C206,I146822,2587,35840952.71,13187.08,2025-09-03
C244,I146823,1683,152797134.32,52891.15,2025-10-30
C240,I146824,1841,11987964.32,1563.9,2025-10-23
C239,I146825,1382,102492861.26,74609.47,2025-09-02
C230,I146826,1427,9441254.2,115721.63,2025-10-07
C210,I146827,2884,140379978.47,113857.29,2025-09-11
C249,I146828,599,50464313.61,132427.89,2025-09-09
C245,I146829,853,47709754.56,142911.08,2025-09-28
C244,I146830,2955,335915529.12,88826.02,2025-10-12
C239,I146831,2720,112532259.56,747.02,2025-10-20
C224,I146832,1424,160728810.79,103786.23,2025-09-16
C237,I146833,646,45165806.11,22646.34,2025-10-26
C202,I146834,1628,81526509.94,100246.77,2025-10-28
C236,I146835,2552,193485735.49,112115.89,2025-10-31
C204,I146836,862,61126703.18,84097.66,2025-10-16
C212,I146837,800,32099864.78,20829.19,2025-09-01
C240,I146838,2697,63204921.31,114725.99,2025-09-12
C216,I146839,190,25845766.45,65946.16,2025-09-18
C214,I146840,2634,32644505.64,109362.33,2025-10-19
C230,I146841,1415,123681210.06,131415.17,2025-09-17
C234,I146842,244,30020733.54,93276.16,2025-09-18
C234,I146843,168,21532024.16,81138.33,2025-10-07
C216,I146844,2812,16253542.07,79308.54,2025-09-21
C242,I146845,1938,274286957.86,67247.1,2025-10-15
C244,I146846,713,80432382.69,26138.23,2025-10-04
C201,I146847,1291,126719708.57,47150.87,2025-09-28
C229,I146848,2433,98887619.28,110842.45,2025-10-06
C204,I146849,1831,102977186.88,45415.91,2025-10-17
C248,I146850,207,28714066.25,12879.69,2025-10-02
C250,I146851,616,18046019.0,56780.95,2025-10-18
C215,I146852,1292,87940518.14,143232.7,2025-09-11
C218,I146853,2411,123714890.25,100919.86,2025-10-06
C211,I146854,2509,301447572.68,137135.86,2025-10-21
C247,I146855,1635,116604572.69,91924.74,2025-09-05
C245,I146856,2318,104125083.62,22802.11,2025-10-11
C203,I146857,877,64247790.67,55498.5,2025-10-01
C215,I146858,1150,42968650.63,105737.7,2025-10-20
C210,I146859,255,770307.52,98569.85,2025-09-20
C217,I146860,1474,43787921.02,76935.05,2025-10-20
C244,I146861,1539,123508468.45,124251.47,2025-09-03
C249,I146862,1161,36243538.07,75465.63,2025-10-11
C250,I146863,2707,189065637.17,39089.88,2025-09-09
