C207,I822095,1295,187202351.11,100959.64,2025-09-03
C229,I822096,2179,115106057.49,71417.94,2025-10-13
C201,I822097,2902,297551328.19,138933.76,2025-10-23
C222,I822098,295,16015516.35,51786.03,2025-09-23
C214,I822099,2345,331076561.93,85882.23,2025-10-01
C244,I822100,1660,96097142.05,143938.15,2025-10-18
C201,I822101,682,29802348.1,63054.91,2025-10-03
C215,I822102,1686,88980163.43,68070.59,2025-10-30
C250,I822103,423,14499821.27,8199.3,2025-10-24
C205,I822104,2741,162143017.43,146772.64,2025-09-26
C209,I822105,2209,256848001.35,100636.41,2025-09-02
C238,I822106,1504,119558497.31,65465.32,2025-10-10
C223,I822107,2478,2065976.33,116679.53,2025-10-03
C217,I822108,561,82876768.97,125534.37,2025-10-25
C239,I822109,1868,14755907.15,144424.31,2025-10-13
C214,I822110,929,54350099.45,94697.2,2025-10-21
C225,I822111,1968,260311918.79,25403.33,2025-10-19
C230,I822112,2042,222243378.8,53286.9,2025-10-16
C217,I822113,1705,251106395.85,72146.78,2025-09-16
C211,I822114,2062,179121772.59,51721.5,2025-10-24
C248,I822115,902,9577160.9,62660.5,2025-09-13
C249,I822116,387,39413881.6,76038.79,2025-09-30
C233,I822117,2449,295711894.98,76700.5,2025-09-18
C206,I822118,1875,22320952.72,60304.13,2025-09-08
C245,I822119,2683,259478072.79,64707.76,2025-10-10
C212,I822120,117,17007748.33,36576.2,2025-09-27
C243,I822121,1623,94809270.49,65641.32,2025-09-06
C230,I822122,603,70610742.07,108930.92,2025-09-12
C246,I822123,2621,37102018.76,120197.76,2025-09-07
C244,I822124,153,21633194.85,138243.04,2025-10-21
C209,I822125,612,10127469.37,70734.94,2025-10-06
C230,I822126,1774,210718255.08,70255.11,2025-09-18
C210,I822127,339,48306900.93,132408.53,2025-10-26
C240,I822128,2079,296642847.94,65143.1,2025-09-30
C249,I822129,2503,201766872.0,125291.8,2025-09-01
C215,I822130,783,48418368.29,18912.21,2025-10-20
C238,I822131,1311,170109377.35,86656.13,2025-09-15
C221,I822132,2589,212514734.16,82878.79,2025-09-07
C220,I822133,363,5754937.09,66076.95,2025-10-08
C208,I822134,2369,134614028.85,122088.98,2025-09-16
C209,I822135,753,8187508.8,19362.74,2025-10-21
C224,I822136,1859,144232368.44,74517.81,2025-09-01
C235,I822137,558,8362040.75,142307.01,2025-09-19
C209,I822138,104,7183496.69,71330.39,2025-10-06
C242,I822139,1717,204146402.19,70231.2,2025-10-06
C214,I822140,208,14204034.61,16790.27,2025-09-02
C244,I822141,1510,70516276.51,44943.66,2025-10-15
C227,I822142,2109,23513076.12,128973.15,2025-10-20
C245,I822143,2591,27050588.74,148036.34,2025-10-07
C227,I822144,1054,85827024.26,83284.64,2025-09-23
C232,I822145,898,5748464.66,7307.65,2025-09-02
C228,I822146,2562,323946990.48,124282.97,2025-10-28
C225,I822147,1674,64810849.34,70829.57,2025-10-22
C213,I822148,2431,69255484.87,124488.44,2025-09-27
C218,I822149,192,533636.59,100766.17,2025-10-16
C212,I822150,1192,162697967.41,19291.87,2025-09-30
C219,I822151,448,32283214.13,114386.04,2025-10-26
C217,I822152,1024,98733762.48,69058.83,2025-09-24
C246,I822153,301,11535393.7,141118.13,2025-09-20
C202,I822154,1469,85705705.26,63386.93,2025-10-25
C216,I822155,1391,155737397.97,113374.68,2025-10-05
C225,I822156,546,51103033.85,46232.54,2025-10-02
C201,I822157,1732,124258427.13,50489.25,2025-09-03
C229,I822158,1054,112911556.57,27569.72,2025-10-15
C219,I822159,496,12658025.82,41620.04,2025-09-11
C232,I822160,2004,77208398.52,33481.2,2025-10-26
