C225,I957154,2427,99016043.09,144263.78,2025-09-05
C239,I957155,678,10902886.54,82734.91,2025-10-15
C211,I957156,2854,12016606.14,78430.36,2025-10-31
C248,I957157,2563,300553733.07,73060.08,2025-10-16
C228,I957158,2826,387345603.73,33587.3,2025-09-04
C224,I957159,339,38295414.36,8931.68,2025-10-16
C240,I957160,1567,111292866.29,139604.77,2025-09-23
C248,I957161,1737,22517749.33,133430.16,2025-09-05
C205,I957162,2432,305188424.09,31401.73,2025-10-22
C202,I957163,2925,232926296.75,128033.07,2025-09-04
C219,I957164,107,9632552.99,17526.99,2025-10-13
C223,I957165,2102,111091627.19,45869.98,2025-09-27
C225,I957166,2978,222499577.37,121879.63,2025-10-29
C205,I957167,2100,242564779.93,125181.83,2025-10-10
C250,I957168,2988,78672886.65,131296.15,2025-09-11
C215,I957169,2997,206964919.52,73784.13,2025-09-14
C239,I957170,2781,388879562.74,115477.81,2025-10-20
C223,I957171,899,2127971.47,34447.01,2025-10-22
C222,I957172,425,46829052.42,91496.81,2025-10-25
C202,I957173,1864,231578933.2,123947.89,2025-09-06
C210,I957174,1988,226307066.41,17542.61,2025-10-09
C220,I957175,592,81516403.94,104037.43,2025-09-14
C232,I957176,2856,297802212.16,2871.46,2025-09-03
C231,I957177,2854,294372982.33,2746.97,2025-10-04
C207,I957178,138,17325606.89,96327.83,2025-10-01
C225,I957179,268,22960110.03,120419.13,2025-10-17
C221,I957180,905,58465129.86,122887.25,2025-09-24
C222,I957181,2373,218785896.95,11431.51,2025-09-06
C246,I957182,1259,73184891.58,17497.87,2025-09-14
C228,I957183,1024,96498349.68,25112.27,2025-09-23
C224,I957184,2123,154797653.5,19674.8,2025-09-24
C232,I957185,426,8827614.84,83010.84,2025-09-28
C223,I957186,274,20181879.03,114530.84,2025-09-22
C209,I957187,2578,212931552.49,34676.41,2025-09-14
C230,I957188,2857,193720715.88,63012.54,2025-10-12
C218,I957189,2961,430010963.71,95906.3,2025-10-08
C204,I957190,267,3779710.82,114097.66,2025-09-25
C201,I957191,808,10402160.42,531.58,2025-09-20
C228,I957192,1010,84702294.07,87010.22,2025-10-01
C225,I957193,762,33543905.12,15425.27,2025-10-10
C215,I957194,2042,69346211.28,82875.59,2025-10-28
C243,I957195,2659,99080503.64,95419.28,2025-09-21
C224,I957196,2409,343248694.14,131507.81,2025-10-31
C212,I957197,805,105295121.06,149517.43,2025-09-21
C211,I957198,2113,14359316.3,94177.57,2025-10-13
C205,I957199,1957,22847170.28,106232.71,2025-10-01
C211,I957200,2578,67514482.64,104420.33,2025-09-02
C205,I957201,2810,417581258.21,81277.57,2025-10-21
C247,I957202,1507,98420804.56,132430.01,2025-09-09
C217,I957203,1347,117167009.62,45572.61,2025-09-25
C238,I957204,2095,59992238.38,122877.6,2025-10-18
C227,I957205,2900,188100424.15,14142.65,2025-10-23
C234,I957206,2639,317660668.51,92426.74,2025-10-24
C230,I957207,2163,292263440.78,60773.75,2025-09-28
C211,I957208,2264,210338537.11,134442.1,2025-09-18
C241,I957209,1720,139764499.73,48217.6,2025-10-12
C218,I957210,2261,49797755.57,15864.05,2025-09-27
C208,I957211,748,68935237.33,12695.12,2025-10-18
C206,I957212,1677,200548318.24,21666.64,2025-09-17
C238,I957213,639,20255430.93,135925.38,2025-09-21
C214,I957214,1168,32524292.45,141951.41,2025-09-15
C214,I957215,2862,409852750.05,131854.58,2025-10-04
C241,I957216,908,698189.09,75701.29,2025-10-31
C234,I957217,698,59851931.85,7180.0,2025-09-03
C244,I957218,882,106829305.11,95761.04,2025-09-23
C219,I957219,1299,12820574.52,82404.26,2025-09-05
C207,I957220,1371,110758771.72,11887.23,2025-10-31
C242,I957221,2827,404811143.73,131468.49,2025-09-06
C204,I957222,470,37178580.84,6949.76,2025-09-05
C213,I957223,830,106999231.76,63711.48,2025-10-01
C205,I957224,1555,158720702.87,98006.39,2025-10-06
C234,I957225,181,12530758.51,40598.52,2025-10-08
C215,I957226,1797,230433316.0,112014.8,2025-10-29
C236,I957227,422,12239741.42,92058.14,2025-09-24
C207,I957228,2521,98163532.64,24552.91,2025-09-29
C229,I957229,1648,198560394.36,81501.25,2025-10-03
C224,I957230,2337,51965833.89,109166.44,2025-09-21
C219,I957231,809,69953417.65,69265.06,2025-09-14
C230,I957232,2798,161935040.21,18167.68,2025-09-19
C230,I957233,1231,122799467.26,121915.4,2025-10-11
C217,I957234,1655,7544348.85,98012.03,2025-10-03
C239,I957235,2547,151556518.48,66315.99,2025-09-15
C224,I957236,532,73479077.16,128740.48,2025-09-02
C215,I957237,539,17395555.18,64465.11,2025-10-14
C245,I957238,1573,62884886.81,9385.6,2025-10-05
C201,I957239,250,9338047.11,9213.0,2025-10-22
C226,I957240,2824,322851507.35,44708.7,2025-09-05
C204,I957241,2802,346074681.88,5956.96,2025-09-17
C206,I957242,852,63452358.59,687.74,2025-10-02
C227,I957243,1002,136067821.56,131970.12,2025-10-27
C206,I957244,1338,63749148.49,36385.03,2025-09-07
C249,I957245,2184,92878290.6,23662.05,2025-09-11
C231,I957246,2737,336560367.9,114350.4,2025-10-30
C208,I957247,2535,189896587.61,105852.48,2025-10-05
C212,I957248,839,77326887.64,121016.96,2025-10-17
C250,I957249,2077,39067212.36,22998.0,2025-10-11
C201,I957250,1872,196427954.41,115916.04,2025-09-04
C206,I957251,1470,105746013.74,74410.66,2025-10-12
C220,I957252,1301,151943111.79,28195.47,2025-10-11
C204,I957253,904,99601993.93,24104.85,2025-10-27
C202,I957254,2987,102398169.57,81082.29,2025-10-10
C249,I957255,737,61178234.93,2912.37,2025-09-15
C246,I957256,1048,105471560.83,82402.95,2025-10-14
C242,I957257,651,82251965.19,109129.38,2025-09-24
C230,I957258,445,6268638.47,59869.87,2025-09-28
C206,I957259,1163,51111929.67,85250.12,2025-10-21
C238,I957260,1279,97308791.55,83302.9,2025-10-17
C207,I957261,1817,95049519.29,103001.01,2025-09-27
C249,I957262,2698,147711358.59,133507.18,2025-09-03
C234,I957263,2779,84122612.7,12779.53,2025-10-20
C244,I957264,285,39974312.6,120424.76,2025-10-05
C234,I957265,1924,108188709.99,99248.87,2025-09-26
C224,I957266,2504,15566813.69,38230.52,2025-10-03
C239,I957267,292,34806470.88,47831.51,2025-10-30
C206,I957268,2189,266631168.05,53925.18,2025-09-22
C211,I957269,2771,233016886.09,94765.59,2025-10-18
C231,I957270,569,29119737.36,136929.55,2025-10-21
C246,I957271,1625,200511923.67,76667.62,2025-10-02
C219,I957272,1422,132007833.58,143219.03,2025-10-20
C208,I957273,726,1779110.43,1471.25,2025-09-24
C215,I957274,157,22025521.08,144922.41,2025-09-16
C210,I957275,1754,123078324.52,15437.59,2025-09-25
C206,I957276,2170,246438246.51,41794.81,2025-09-03
C242,I957277,1022,113067973.82,126285.94,2025-10-18
C202,I957278,2351,59308449.54,115868.2,2025-10-16
C232,I957279,2346,341747394.34,140188.9,2025-09-13
C240,I957280,2515,361914242.73,82392.17,2025-09-14
C245,I957281,872,61893195.68,97161.49,2025-09-16
C249,I957282,907,30436173.72,87006.45,2025-09-20
C243,I957283,2157,40007827.12,47410.69,2025-10-23
C240,I957284,2224,76958674.25,106560.63,2025-10-11
C216,I957285,2218,146235903.45,109177.83,2025-10-23
C220,I957286,1673,30192692.88,113978.88,2025-09-12
C247,I957287,1164,41013030.67,142846.51,2025-10-01
C209,I957288,1997,289555645.81,53207.5,2025-10-10
C221,I957289,2203,313824352.16,35240.9,2025-10-17
C219,I957290,2172,249670381.27,71990.41,2025-10-29
C204,I957291,2348,42052884.67,21121.64,2025-09-28
C212,I957292,880,98030789.02,93708.23,2025-09-25
C203,I957293,297,36452455.14,138419.75,2025-10-15
C238,I957294,575,1461110.1,86954.91,2025-09-14
C219,I957295,907,101863644.69,70096.35,2025-10-20
C206,I957296,788,60141061.02,101604.57,2025-09-29
C201,I957297,2630,121092706.73,80581.32,2025-10-08
C221,I957298,1569,152618042.44,145753.85,2025-09-04
C221,I957299,1444,148706827.33,70446.74,2025-09-29
C223,I957300,612,18683359.65,100227.56,2025-09-20
C211,I957301,1469,25820162.28,36183.06,2025-09-27
C226,I957302,1955,50662751.89,52024.48,2025-10-17
C229,I957303,1605,64474676.74,34386.07,2025-10-04
C220,I957304,2458,83740350.47,146739.23,2025-10-17
C219,I957305,1172,27396503.83,52629.78,2025-09-03
C205,I957306,461,50206068.73,53630.05,2025-09-21
C225,I957307,453,34375691.82,111197.79,2025-10-05
C250,I957308,1064,93847703.02,41977.29,2025-10-30
C244,I957309,1170,115325028.06,138790.68,2025-10-31
C243,I957310,208,20947549.69,64405.46,2025-09-27
C214,I957311,418,38604104.96,119244.3,2025-09-14
C223,I957312,950,18427467.43,78790.09,2025-10-19
C219,I957313,2508,363592535.41,121751.51,2025-09-21
C208,I957314,2857,193268114.89,139321.19,2025-10-21
C218,I957315,138,6628196.79,33150.18,2025-10-02
C223,I957316,438,46414366.07,74819.76,2025-10-12
C209,I957317,2119,89406406.26,28739.82,2025-10-07
C202,I957318,2904,249813349.64,3325.73,2025-10-28
C230,I957319,1112,142903110.35,55035.84,2025-10-17
C202,I957320,481,35366956.45,61753.1,2025-10-29
C244,I957321,2391,351727200.45,94635.38,2025-10-16
C203,I957322,765,94742180.41,143652.21,2025-09-03
C238,I957323,349,17919330.54,108424.46,2025-10-09
C225,I957324,1355,129851478.51,31485.52,2025-10-09
C216,I957325,927,107848595.99,21298.22,2025-10-11
C223,I957326,1527,141165568.38,54660.39,2025-10-14
C223,I957327,1445,16833045.96,148793.17,2025-10-13
C238,I957328,2321,301984148.08,103762.93,2025-09-20
C220,I957329,1643,36394246.44,75672.37,2025-09-08
C220,I957330,807,7741450.67,112366.09,2025-10-19
C222,I957331,859,74157777.36,15790.74,2025-09-12
C238,I957332,127,17947344.05,120287.22,2025-09-27
C206,I957333,753,35196585.75,49584.31,2025-10-08
C222,I957334,386,46421521.02,128192.43,2025-10-29
C206,I957335,1239,17649593.03,85291.64,2025-09-01
C246,I957336,1696,17409365.05,26432.06,2025-09-23
C246,I957337,241,19423707.52,148345.49,2025-10-07
C203,I957338,2536,55846036.89,5952.35,2025-10-18
C205,I957339,1468,34004815.62,14220.32,2025-10-03
C247,I957340,2443,339917651.81,2459.42,2025-09-19
C234,I957341,2810,308528425.51,92848.04,2025-09-18
C221,I957342,1999,217313703.41,120361.76,2025-09-09
C231,I957343,741,100519873.8,67094.84,2025-09-05
C232,I957344,1086,10281884.2,58064.51,2025-09-16
C220,I957345,1331,137051168.16,36140.04,2025-10-07
C238,I957346,2752,306027435.32,55724.51,2025-10-11
C205,I957347,1867,28244778.34,844.59,2025-10-06
C204,I957348,780,32155472.02,108034.37,2025-10-07
C214,I957349,1674,237157665.97,2673.31,2025-09-15
C224,I957350,525,44436428.36,92812.57,2025-10-08
C229,I957351,644,2771384.83,82592.3,2025-09-16
