I846846,1575,6.919810363E7,2025-10-09
I846847,110,1.528065382E7,2025-10-09
I846848,1322,6.12032245E7,2025-10-29
I846849,1040,6.218159382E7,2025-10-28
I846850,87,1.098856397E7,2025-09-02
I846851,1744,1.1739356781E8,2025-09-26
I846852,366,2.485717505E7,2025-10-06
I846853,676,6.364191393E7,2025-09-08
I846854,1601,1.464846899E7,2025-09-29
I846855,1995,2.9030056615E8,2025-10-04
I846856,951,2.095672125E7,2025-09-04
I846857,1447,1.8906097418E8,2025-10-05
I846858,1989,1.7428368979E8,2025-10-07
I846859,491,7.097697364E7,2025-09-16
I846860,1627,2.3474283507E8,2025-09-28
I846861,305,1.398172143E7,2025-09-01
I846862,1462,2.1755209971E8,2025-09-03
I846863,1377,1.3831298291E8,2025-09-05
I846864,901,1.2022637148E8,2025-10-06
I846865,1727,1.5285239152E8,2025-10-27
I846866,1256,4.361237524E7,2025-10-04
I846867,715,3.766977512E7,2025-10-13
I846868,722,1.0373813722E8,2025-10-11
I846869,721,1.0259320633E8,2025-10-13
I846870,1926,6.732564327E7,2025-09-15
I846871,1766,6.166895668E7,2025-09-19
I846872,605,1.132963519E7,2025-09-28
I846873,98,1.178422115E7,2025-10-06
I846874,560,1.08026866E7,2025-09-23
I846875,1315,1.8939132529E8,2025-09-05
I846876,1550,1.0003528553E8,2025-10-14
I846877,1869,2.392028115E8,2025-10-27
I846878,88,1.203557082E7,2025-10-11
I846879,95,3503424.76,2025-09-10
I846880,902,7.922175161E7,2025-09-09
I846881,67,2206869.54,2025-10-29
I846882,1192,1.7076116462E8,2025-09-07
I846883,1057,1.0021016748E8,2025-09-24
I846884,1970,1.2907422754E8,2025-10-30
I846885,293,1.193795754E7,2025-10-19
I846886,156,2.027010442E7,2025-09-04
I846887,1353,1.2927732902E8,2025-09-22
I846888,1754,5.990966304E7,2025-10-28
I846889,115,1.355865637E7,2025-10-08
I846890,1261,1.4600556089E8,2025-10-24
I846891,523,7.644739597E7,2025-09-28
I846892,224,3.117389156E7,2025-09-17
I846893,1613,5.63288593E7,2025-09-28
I846894,1370,9.755851058E7,2025-09-27
I846895,216,1956783.82,2025-09-02
I846896,502,5.624783481E7,2025-10-12
I846897,1528,1.4803439217E8,2025-10-12
I846898,207,6274143.07,2025-10-12
I846899,2000,2.8706880973E8,2025-10-21
I846900,447,5.799574453E7,2025-09-26
I846901,368,2.150052723E7,2025-09-04
I846902,577,3.269115093E7,2025-10-14
I846903,1164,1.4896894701E8,2025-09-23
I846904,75,4304431.22,2025-10-04
