I568728,752,1.402306397E7,2025-10-11
I568729,1736,1.6320238267E8,2025-09-20
I568730,541,5.955662783E7,2025-09-29
I568731,1915,3.402636886E7,2025-09-23
I568732,646,2.936587203E7,2025-09-06
I568733,469,2.06354439E7,2025-10-26
I568734,1494,1.4065762863E8,2025-10-10
I568735,277,4376782.81,2025-09-21
I568736,669,7.780929162E7,2025-09-03
I568737,947,2.464493686E7,2025-10-26
I568738,1386,2.0333764607E8,2025-10-31
I568739,918,1.1594793855E8,2025-10-28
I568740,1309,9.193706505E7,2025-10-12
I568741,90,818556.64,2025-10-30
I568742,1561,1.7933036496E8,2025-10-19
I568743,284,2.440393291E7,2025-09-08
I568744,1250,1.7074593236E8,2025-09-30
I568745,1215,4.245384432E7,2025-09-15
I568746,924,4.518468552E7,2025-10-05
I568747,961,1.1472126206E8,2025-10-18
I568748,217,1.033496195E7,2025-10-01
I568749,77,5275203.13,2025-10-05
I568750,1712,2.3148236863E8,2025-09-29
I568751,838,8.855016838E7,2025-09-30
I568752,829,7317757.84,2025-10-08
I568753,728,3790881.39,2025-09-05
I568754,615,5.51834116E7,2025-10-20
I568755,627,3.566409444E7,2025-10-09
I568756,985,7.951208494E7,2025-10-31
I568757,1116,9.179655749E7,2025-10-18
I568758,1778,1.1645445814E8,2025-10-03
I568759,1750,2.4155827305E8,2025-09-21
I568760,1605,2.1655973124E8,2025-10-29
I568761,670,2.330361352E7,2025-10-14
I568762,1414,1.8153067148E8,2025-09-01
I568763,90,1.029321595E7,2025-10-29
I568764,1846,2.190423531E7,2025-10-19
I568765,193,1.005471302E7,2025-09-02
I568766,162,2066562.53,2025-09-03
I568767,827,5012409.46,2025-10-03
I568768,1116,3.541841173E7,2025-09-09
I568769,711,8.377637865E7,2025-09-27
I568770,70,3692244.31,2025-10-30
I568771,1964,1.9022200836E8,2025-10-08
I568772,1301,1.0621990637E8,2025-10-18
I568773,348,4.292146536E7,2025-09-13
I568774,1813,2.4950994649E8,2025-10-25
I568775,1981,2.0891510089E8,2025-09-21
I568776,1054,1.3433871157E8,2025-10-05
I568777,274,1.887173062E7,2025-10-20
I568778,1443,1.0540819614E8,2025-09-14
I568779,1989,2.4722696251E8,2025-10-04
I568780,706,1.853731013E7,2025-10-11
I568781,1076,4.662443025E7,2025-09-09
I568782,1535,2.2563370571E8,2025-10-10
I568783,651,1.137639551E7,2025-09-17
I568784,395,2.320113318E7,2025-10-23
I568785,1730,9.069548475E7,2025-09-30
I568786,1992,5.148954722E7,2025-09-29
I568787,403,3.392269432E7,2025-10-20
I568788,300,2.724783475E7,2025-10-03
I568789,1021,1.208271681E8,2025-10-17
I568790,384,2179533.68,2025-09-26
I568791,109,5347378.97,2025-10-23
I568792,1462,1.2960672768E8,2025-10-09
I568793,1296,7.585705462E7,2025-09-18
I568794,545,6.077966482E7,2025-09-13
I568795,1638,2.93500129E7,2025-09-16
I568796,1400,2.177379406E7,2025-10-22
I568797,1600,1.9231765543E8,2025-09-20
I568798,595,3.964754932E7,2025-10-12
I568799,1446,6.360964933E7,2025-10-26
I568800,110,1.609569169E7,2025-10-06
I568801,1024,1.4662404665E8,2025-10-17
I568802,1146,5.037520626E7,2025-10-01
I568803,421,5.014816155E7,2025-10-02
I568804,1027,1.0364220211E8,2025-09-08
I568805,582,7.009632435E7,2025-10-04
I568806,1088,1.1098335808E8,2025-10-18
I568807,1128,2.603702152E7,2025-10-19
I568808,1128,1.6814412081E8,2025-10-30
I568809,1463,2.1124325601E8,2025-09-19
I568810,729,5.990137885E7,2025-09-07
I568811,1326,1.1837283684E8,2025-10-29
I568812,1207,1.0634924452E8,2025-09-20
I568813,351,4.198525542E7,2025-09-29
I568814,688,1.429742772E7,2025-09-04
I568815,1515,8.098711666E7,2025-10-04
I568816,328,2.550980386E7,2025-10-09
I568817,52,466337.68,2025-10-12
I568818,574,6.483060342E7,2025-10-09
I568819,296,1.009899849E7,2025-10-02
I568820,463,3.844765421E7,2025-10-14
I568821,921,9.447998543E7,2025-10-13
I568822,677,5062546.91,2025-10-30
I568823,1792,1.9796348711E8,2025-10-08
I568824,1592,3.502050457E7,2025-10-21
I568825,1950,4.241416593E7,2025-09-06
I568826,1687,1.2268832631E8,2025-09-27
I568827,965,8.878970648E7,2025-10-11
I568828,1855,9.865473613E7,2025-09-28
I568829,209,2.280935761E7,2025-10-13
I568830,929,3.500222667E7,2025-09-27
I568831,309,2.447944556E7,2025-10-16
I568832,339,8849017.19,2025-10-05
I568833,1438,2.1427822872E8,2025-10-08
I568834,1667,1.5958834607E8,2025-10-17
I568835,1252,1.5657784711E8,2025-10-17
I568836,525,7.28610419E7,2025-10-10
I568837,903,8.773324512E7,2025-10-25
I568838,1204,9.589426322E7,2025-10-17
I568839,489,5.794435044E7,2025-10-03
I568840,365,5.065257911E7,2025-10-23
I568841,1966,9.524947689E7,2025-10-08
I568842,1082,5.367423847E7,2025-10-05
I568843,1659,1.7548738914E8,2025-09-26
