I151519,653,8.884248807E7,2025-10-04
I151520,788,1.278365952E7,2025-09-19
I151521,954,1.2893923176E8,2025-10-20
I151522,1688,1.8516193813E8,2025-10-12
I151523,1779,2.4671765336E8,2025-10-23
I151524,1917,4.298602711E7,2025-10-20
I151525,1011,1.0529630386E8,2025-10-20
I151526,998,7.760155079E7,2025-10-07
I151527,1355,5.543006722E7,2025-10-19
I151528,1371,1.703594649E7,2025-10-19
I151529,1724,3.01913885E7,2025-09-05
I151530,955,1.0711832273E8,2025-09-21
I151531,988,6.91772047E7,2025-09-05
I151532,1772,5.72474704E7,2025-09-18
I151533,347,2.91624129E7,2025-10-03
I151534,941,9.449666935E7,2025-09-17
I151535,1630,1.1754357527E8,2025-09-18
I151536,1143,8.985833147E7,2025-09-11
I151537,1357,8.477191147E7,2025-10-25
I151538,1336,1.4517401809E8,2025-09-21
I151539,500,4.084148832E7,2025-09-21
I151540,1864,2.3521977909E8,2025-09-10
I151541,1556,5.564569442E7,2025-09-14
I151542,1828,2.520022174E7,2025-09-01
I151543,597,3.289498273E7,2025-10-26
I151544,1290,1.4884806741E8,2025-10-17
I151545,1238,1.2550456892E8,2025-09-18
I151546,876,6.502343518E7,2025-09-21
I151547,1496,4.431422899E7,2025-10-10
I151548,1247,3.833251119E7,2025-09-28
I151549,1423,7.235602933E7,2025-09-05
I151550,947,1.0758551843E8,2025-09-15
I151551,1785,5.780652812E7,2025-10-01
I151552,490,3.597856277E7,2025-09-22
I151553,1790,2.5925973271E8,2025-10-30
I151554,657,4.760922308E7,2025-09-12
I151555,862,4.368646889E7,2025-09-10
I151556,1620,8.855976099E7,2025-09-03
I151557,1354,1.9292896297E8,2025-10-02
I151558,75,9328672.32,2025-10-05
I151559,932,7.828905388E7,2025-09-11
I151560,768,7.197156192E7,2025-10-20
I151561,1151,4.563813231E7,2025-09-21
I151562,1848,3.744727017E7,2025-09-25
I151563,727,9.899231028E7,2025-09-05
I151564,842,6.977295764E7,2025-09-11
I151565,365,5.108791239E7,2025-09-23
I151566,795,1.0918326367E8,2025-09-27
I151567,1809,3.910832172E7,2025-10-28
I151568,983,1.0376564537E8,2025-09-03
I151569,1687,2.148216206E8,2025-10-06
I151570,185,2.069190253E7,2025-09-23
I151571,587,4.353677814E7,2025-09-07
I151572,1963,2.2404543492E8,2025-09-28
I151573,957,1.3388077563E8,2025-10-29
I151574,437,4326884.16,2025-09-17
I151575,1777,2.3883810287E8,2025-10-03
I151576,53,4815244.07,2025-10-18
I151577,1705,2.730807307E7,2025-10-16
I151578,1381,2.0390899647E8,2025-09-21
I151579,1162,1.24830125E8,2025-09-15
I151580,1865,1.9733967944E8,2025-09-25
I151581,1364,1.3638559304E8,2025-09-04
I151582,213,2.268599118E7,2025-09-27
I151583,554,5811838.2,2025-09-18
I151584,1100,1.5084435638E8,2025-10-09
I151585,152,9494574.41,2025-09-20
I151586,663,1.338736358E7,2025-10-08
I151587,432,3.707584155E7,2025-10-28
I151588,1908,2.3607220244E8,2025-09-06
I151589,603,1.246377087E7,2025-10-21
I151590,1647,3.478099446E7,2025-09-22
I151591,389,4.603568526E7,2025-09-20
I151592,833,8.402557395E7,2025-09-11
I151593,930,6.682696824E7,2025-10-11
I151594,1893,2.0367876599E8,2025-09-06
I151595,483,7.114046121E7,2025-10-16
I151596,1351,1.3252430096E8,2025-09-24
I151597,423,2.209424602E7,2025-10-14
I151598,1419,1.7314347856E8,2025-10-25
I151599,699,8.893037971E7,2025-09-01
I151600,1751,1.4708782304E8,2025-09-14
I151601,1421,1.7682164127E8,2025-09-17
I151602,787,3.753267254E7,2025-09-14
I151603,362,2.886147387E7,2025-09-22
I151604,238,9311513.05,2025-09-26
I151605,1757,2.0889086643E8,2025-10-14
I151606,243,3.050387354E7,2025-09-17
I151607,366,2.097644979E7,2025-10-16
I151608,564,7.148710733E7,2025-10-11
I151609,1003,6.523736292E7,2025-10-03
I151610,624,8350372.01,2025-09-03
I151611,1940,3.566778883E7,2025-09-05
I151612,764,8.218869712E7,2025-09-23
I151613,1514,1.553266873E7,2025-09-20
I151614,52,7622258.72,2025-10-09
I151615,1135,1.1641578472E8,2025-09-20
I151616,1836,2.6371371472E8,2025-10-25
I151617,314,1.564997944E7,2025-09-18
I151618,350,2.180802926E7,2025-10-24
I151619,383,4684761.16,2025-09-10
I151620,866,1.546037587E7,2025-09-08
I151621,1895,6.323962579E7,2025-09-17
I151622,1696,2.500145394E7,2025-09-20
I151623,1049,1.2991650801E8,2025-09-01
I151624,166,2.045908808E7,2025-09-03
I151625,1427,8.016279658E7,2025-10-29
I151626,1820,2.5224411531E8,2025-10-10
I151627,440,3212159.0,2025-10-05
I151628,781,8.039661189E7,2025-10-19
I151629,65,744083.9,2025-10-18
I151630,1305,6.694379203E7,2025-09-17
I151631,584,3.716744861E7,2025-09-22
I151632,1877,2.010656998E8,2025-10-12
I151633,1620,5.220806073E7,2025-10-05
I151634,1886,1.9576041274E8,2025-09-30
I151635,1398,1.7199125087E8,2025-09-14
I151636,607,1.050715324E7,2025-09-24
I151637,926,1.0999022652E8,2025-09-05
I151638,1044,4.045597527E7,2025-09-08
I151639,856,8.264371962E7,2025-09-10
I151640,1555,2.0629210974E8,2025-09-07
I151641,437,5.166283215E7,2025-10-14
I151642,186,1.602705896E7,2025-09-28
I151643,1254,1.4994475311E8,2025-10-15
I151644,604,4.938474044E7,2025-10-11
I151645,1519,1.1115328805E8,2025-09-01
I151646,1167,1.3744745967E8,2025-09-19
I151647,941,3.073708506E7,2025-10-15
I151648,645,7.691390916E7,2025-09-27
I151649,1366,4.48961538E7,2025-10-19
I151650,1421,1.7663817917E8,2025-10-29
I151651,1140,9.788189487E7,2025-10-17
I151652,1901,6.851865101E7,2025-09-29
I151653,1280,1.631133844E7,2025-09-18
I151654,642,7.207037133E7,2025-10-11
I151655,373,5.522469203E7,2025-09-07
I151656,1507,1.545672329E7,2025-10-29
I151657,1539,2.2374067226E8,2025-10-30
I151658,1937,2.453580471E7,2025-09-04
I151659,592,3.912510125E7,2025-09-20
I151660,896,1.3383349916E8,2025-10-19
I151661,741,601624.53,2025-10-04
I151662,851,9.149466696E7,2025-10-24
I151663,725,2.783963135E7,2025-09-19
I151664,1924,1.541082004E7,2025-10-27
I151665,1708,9.022027376E7,2025-09-23
I151666,522,1.8715013E7,2025-09-01
I151667,696,2.741598245E7,2025-10-05
I151668,728,5.965361145E7,2025-09-02
I151669,307,2.713001114E7,2025-09-20
I151670,1980,1.7409469811E8,2025-10-09
I151671,1189,4.665150044E7,2025-10-01
I151672,1711,1.5928081468E8,2025-10-03
I151673,856,9.055706415E7,2025-09-15
I151674,804,9.245636018E7,2025-10-26
I151675,721,1.0048514117E8,2025-09-15
I151676,398,5.854146895E7,2025-10-01
I151677,458,2.213037127E7,2025-10-17
I151678,1222,3.736182779E7,2025-09-21
I151679,1453,1.9877577142E8,2025-10-25
I151680,69,381660.16,2025-09-12
I151681,447,5.972672491E7,2025-09-10
I151682,1358,7085027.27,2025-09-14
I151683,1482,1.0522110428E8,2025-09-19
I151684,1113,3.834073997E7,2025-09-15
I151685,1949,2.1710858929E8,2025-10-29
I151686,1234,2.361710088E7,2025-09-13
I151687,648,3.239849125E7,2025-10-10
I151688,1513,1.266420691E8,2025-10-17
I151689,1922,7.973230713E7,2025-09-02
I151690,1754,4.1960771E7,2025-09-23
I151691,1237,1.3793859568E8,2025-10-27
I151692,166,1.250699621E7,2025-09-03
I151693,1590,1.8215136528E8,2025-09-09
I151694,943,2.006236045E7,2025-10-16
I151695,288,3.711880133E7,2025-10-12
I151696,399,4.571472254E7,2025-09-02
I151697,1570,1.9413179133E8,2025-09-10
I151698,436,7076714.25,2025-09-05
I151699,354,9429027.21,2025-09-06
I151700,190,1659002.49,2025-09-20
I151701,300,3.374501353E7,2025-09-17
I151702,1538,1.5589876193E8,2025-09-03
I151703,316,8302796.59,2025-10-09
I151704,1135,6176534.93,2025-10-01
I151705,1578,1.6337900714E8,2025-10-11
I151706,462,4.441313338E7,2025-09-27
I151707,1093,2.561878251E7,2025-10-12
I151708,951,4.617735756E7,2025-09-14
I151709,1691,9.551041758E7,2025-10-14
I151710,1266,8.314098941E7,2025-10-24
I151711,968,6.916239042E7,2025-10-01
I151712,616,7.989661171E7,2025-09-17
I151713,1325,7976845.62,2025-09-17
I151714,251,1.546692344E7,2025-10-29
I151715,400,4.097743366E7,2025-09-12
I151716,241,3.123656886E7,2025-10-11
I151717,117,8120536.3,2025-10-13
I151718,1823,9.263584024E7,2025-09-04
I151719,1034,1.1986155432E8,2025-10-05
I151720,1130,6.937572668E7,2025-10-16
I151721,1553,2.1789710298E8,2025-10-09
I151722,605,6.977357951E7,2025-10-10
I151723,1971,1.3575946512E8,2025-10-07
I151724,1074,1.5438160883E8,2025-09-13
I151725,1944,2.5129608874E8,2025-09-20
I151726,1399,1.1316922608E8,2025-10-19
I151727,473,5.345707968E7,2025-09-13
I151728,1874,5.987562349E7,2025-09-25
I151729,1680,6.297572382E7,2025-09-06
I151730,536,1.047057961E7,2025-09-07
I151731,729,3.065282056E7,2025-10-07
I151732,1431,1.9567394303E8,2025-10-28
I151733,514,2.037738675E7,2025-10-22
I151734,646,4.053285124E7,2025-10-05
I151735,1209,1.5235895839E8,2025-10-23
I151736,269,2.714224897E7,2025-10-13
I151737,1664,1.8123188864E8,2025-10-10
I151738,1387,5.754615112E7,2025-09-13
I151739,246,1.20549618E7,2025-10-20
I151740,1146,1.1345965256E8,2025-10-29
I151741,1447,3.310426495E7,2025-09-19
I151742,952,7.734859227E7,2025-09-21
I151743,144,1.294804078E7,2025-10-30
I151744,300,2.291378953E7,2025-09-05
I151745,1871,2.5126040408E8,2025-10-24
I151746,1989,1.2855676916E8,2025-09-29
I151747,451,5.421867235E7,2025-10-09
I151748,1956,6.271206037E7,2025-10-14
I151749,876,1.0723625232E8,2025-10-19
I151750,1338,7378874.64,2025-09-20
I151751,1521,5.676294191E7,2025-10-17
I151752,889,1.2845456457E8,2025-10-05
I151753,913,1.088944328E8,2025-10-24
I151754,1430,4.944787183E7,2025-09-10
I151755,1767,1.5696403966E8,2025-09-05
I151756,1590,1.0573699332E8,2025-10-17
I151757,1581,1.4891460941E8,2025-09-09
I151758,1795,1.5511888836E8,2025-09-25
I151759,529,6.744267944E7,2025-10-02
I151760,1379,3.803214799E7,2025-10-18
I151761,314,4.422062239E7,2025-10-17
I151762,1104,6.504577369E7,2025-10-16
I151763,1691,1.6797672484E8,2025-09-17
I151764,587,5573955.62,2025-09-29
I151765,545,3.649049974E7,2025-10-12
I151766,342,4.955870536E7,2025-10-30
I151767,1969,2.8011665725E8,2025-10-01
I151768,1171,8.940348768E7,2025-09-13
I151769,1754,1.7199316131E8,2025-10-31
I151770,1851,2.0158635986E8,2025-09-10
I151771,950,5.798851891E7,2025-10-25
I151772,620,8.473845616E7,2025-10-27
I151773,319,733982.74,2025-09-15
I151774,590,6.273935712E7,2025-09-16
I151775,1096,7.609215131E7,2025-09-04
I151776,562,8.138233567E7,2025-10-05
I151777,1917,1.3036869615E8,2025-09-14
I151778,1748,7.39813539E7,2025-09-01
I151779,202,410344.27,2025-09-26
I151780,1318,6.295698857E7,2025-10-11
I151781,1500,1.6768145691E8,2025-10-20
I151782,1933,1.7390571045E8,2025-10-24
I151783,1954,6.652365932E7,2025-10-07
I151784,1495,3.200439975E7,2025-09-21
I151785,1334,1.5473457946E8,2025-10-20
I151786,1861,5.075936752E7,2025-09-22
I151787,270,1.162735519E7,2025-09-24
I151788,884,9.758620649E7,2025-10-03
I151789,1097,8.78180051E7,2025-10-31
I151790,155,2910029.12,2025-09-14
I151791,1386,3.908800377E7,2025-10-28
I151792,1998,8.982317106E7,2025-10-28
I151793,139,9725849.11,2025-10-30
I151794,1882,1.4079270794E8,2025-09-15
I151795,701,7122879.65,2025-10-04
I151796,496,4.201379219E7,2025-10-31
I151797,523,7380729.42,2025-09-29
I151798,491,2.036101817E7,2025-09-15
I151799,879,6.532574737E7,2025-10-11
I151800,1600,2.2449279631E8,2025-10-28
I151801,1892,2.3415845382E8,2025-10-27
I151802,990,1.908679423E7,2025-09-04
I151803,726,4.717436641E7,2025-09-25
I151804,898,3.464881355E7,2025-10-24
I151805,1943,2.897401143E8,2025-10-30
I151806,703,6.525335194E7,2025-10-13
I151807,1395,1.77970871E7,2025-10-29
I151808,1340,8.819517652E7,2025-09-09
I151809,1044,1.0578049339E8,2025-09-15
I151810,1358,1.5391454977E8,2025-10-02
I151811,558,4.018370562E7,2025-10-27
I151812,1749,1.9680828185E8,2025-09-26
