I429663,517,5476165.68,2025-09-28
I429664,77,9854035.02,2025-10-19
I429665,1906,2.0351649037E8,2025-10-20
I429666,1352,1.400081067E7,2025-09-29
I429667,59,6838064.97,2025-10-23
I429668,655,2.358655594E7,2025-10-09
I429669,376,4.734247473E7,2025-10-18
I429670,343,3.079268643E7,2025-10-31
I429671,902,5.760775198E7,2025-10-30
I429672,552,6.985751336E7,2025-10-28
I429673,1167,1.4435694006E8,2025-09-26
I429674,1284,1.2953745014E8,2025-09-29
I429675,1347,6.880244347E7,2025-10-17
I429676,601,6.275557995E7,2025-10-27
I429677,1925,1.2941274279E8,2025-09-10
I429678,1819,1.8138107557E8,2025-09-22
I429679,438,3.11452451E7,2025-10-29
I429680,1616,4.394063078E7,2025-09-25
I429681,305,8982392.83,2025-10-16
I429682,652,5.770569111E7,2025-10-12
I429683,1105,5633220.43,2025-10-17
I429684,833,3989422.36,2025-10-22
I429685,1719,1.5520705122E8,2025-09-30
I429686,670,6.884551118E7,2025-10-26
I429687,1635,5.627502259E7,2025-10-01
I429688,681,6.314590551E7,2025-10-01
I429689,632,3.036651577E7,2025-10-08
I429690,1755,1.920378658E7,2025-09-09
I429691,1145,7.545107479E7,2025-10-10
I429692,1167,5273767.89,2025-09-23
I429693,449,4.847658859E7,2025-10-16
I429694,1877,2.5818767784E8,2025-09-15
I429695,657,2.919805353E7,2025-10-07
I429696,1476,1.7655749235E8,2025-10-16
I429697,1892,2.5568065615E8,2025-10-11
I429698,532,1.415393355E7,2025-09-24
I429699,315,2.023558383E7,2025-09-02
I429700,1740,1.4813018962E8,2025-10-24
I429701,1201,1.0589871078E8,2025-09-04
I429702,455,5515569.48,2025-09-02
I429703,442,1.915114713E7,2025-10-07
I429704,470,2.717526398E7,2025-09-01
I429705,874,9895140.26,2025-10-01
I429706,426,2.118522429E7,2025-09-29
I429707,1398,9.353321349E7,2025-09-24
I429708,870,4.827095817E7,2025-09-07
I429709,130,1.833357085E7,2025-10-15
