I707795,1194,6.365982846E7,2025-10-08
I707796,405,3.864011491E7,2025-09-05
I707797,980,2.329498755E7,2025-10-07
I707798,1333,1.3012137372E8,2025-09-18
I707799,1974,1.6243799541E8,2025-10-30
I707800,978,1.4066173612E8,2025-09-05
I707801,564,5.328800622E7,2025-09-01
I707802,1697,3.25033519E7,2025-09-20
I707803,1426,6.268469531E7,2025-10-26
I707804,1702,2.3931478006E8,2025-10-02
I707805,61,2881497.24,2025-10-08
I707806,1985,2.4940361469E8,2025-10-15
I707807,309,2.689622658E7,2025-09-29
I707808,1087,1.2808062478E8,2025-09-06
I707809,1050,4.70147648E7,2025-10-01
I707810,1684,8.444046503E7,2025-10-11
I707811,485,4.519780477E7,2025-10-20
I707812,898,8.908445307E7,2025-10-02
I707813,84,5770088.19,2025-09-02
I707814,918,7.99965525E7,2025-09-06
I707815,603,8.255485869E7,2025-10-25
I707816,1335,8.660867829E7,2025-09-19
I707817,1555,1.8146034105E8,2025-09-06
I707818,396,1702412.61,2025-09-13
I707819,1176,9.839608034E7,2025-10-14
I707820,1834,3.123586639E7,2025-09-24
I707821,1179,9.445363295E7,2025-09-01
I707822,892,2.594129443E7,2025-10-29
I707823,1732,1.0441487507E8,2025-09-14
I707824,561,2.809161272E7,2025-10-22
I707825,1302,1.7984909409E8,2025-09-11
I707826,715,9.837337815E7,2025-10-16
I707827,245,2.842932263E7,2025-10-26
I707828,1828,3.663148903E7,2025-09-22
I707829,380,3.38895185E7,2025-10-19
I707830,781,1.077115606E8,2025-10-12
I707831,694,2.127490468E7,2025-09-21
I707832,927,2.494031162E7,2025-09-24
I707833,541,5.559349491E7,2025-10-29
I707834,59,2537471.06,2025-09-19
I707835,185,2.024978263E7,2025-09-08
I707836,612,8.891123941E7,2025-10-02
I707837,1212,1.0259749791E8,2025-10-11
I707838,545,1.610538002E7,2025-10-30
I707839,554,2.988527614E7,2025-09-09
I707840,913,3.368054087E7,2025-09-10
I707841,1438,1.2367575175E8,2025-10-25
I707842,846,8.850765732E7,2025-10-14
I707843,345,7516574.59,2025-09-23
I707844,71,9694419.98,2025-09-26
I707845,319,4.763419851E7,2025-09-25
I707846,349,3.364387154E7,2025-09-05
I707847,1755,7.354094581E7,2025-09-03
I707848,1896,1.9280375344E8,2025-10-31
I707849,1284,7.366747072E7,2025-10-02
I707850,54,5209219.02,2025-09-08
I707851,737,6.303300933E7,2025-10-20
I707852,527,2.928049209E7,2025-09-24
I707853,359,2.258077389E7,2025-09-08
I707854,1762,2.5152995225E8,2025-10-13
I707855,1773,1.8645820661E8,2025-09-08
I707856,459,1.377754828E7,2025-10-27
I707857,1628,2.1986476628E8,2025-09-23
I707858,1450,2.352730967E7,2025-10-05
I707859,858,8179941.81,2025-09-22
I707860,731,6.530735388E7,2025-10-06
I707861,216,7490214.42,2025-09-05
I707862,1537,3.139275151E7,2025-10-12
I707863,1001,3.803812201E7,2025-10-07
I707864,802,4.979227463E7,2025-10-23
I707865,1093,6.279562051E7,2025-09-08
I707866,1190,8.938919594E7,2025-09-03
I707867,421,3517743.7,2025-09-09
I707868,963,1.2615082587E8,2025-09-16
I707869,814,5.41301193E7,2025-09-13
I707870,956,9.023925604E7,2025-09-17
I707871,1012,1.1328213603E8,2025-09-24
I707872,1641,3.595118316E7,2025-09-20
I707873,1680,2.0896989694E8,2025-09-04
I707874,555,2.44010242E7,2025-10-05
I707875,1690,1.0844637026E8,2025-09-22
I707876,732,8.557352993E7,2025-10-27
I707877,681,9.478171001E7,2025-10-03
I707878,1576,5.996476972E7,2025-09-25
I707879,1062,3.898224273E7,2025-09-26
I707880,1077,2.707776998E7,2025-10-06
I707881,1508,6.164194959E7,2025-09-20
I707882,941,1.2260273217E8,2025-09-16
I707883,1372,5.65125779E7,2025-10-20
I707884,1084,8.591194624E7,2025-09-18
I707885,569,6.518231103E7,2025-10-13
I707886,1855,2.1687026479E8,2025-09-25
I707887,557,2.689422311E7,2025-09-17
I707888,1662,2.1091748908E8,2025-10-18
I707889,1089,3.261387392E7,2025-09-08
I707890,969,7.258435419E7,2025-09-23
I707891,1073,7.756758741E7,2025-10-07
I707892,849,9.761652571E7,2025-10-08
I707893,1204,1.568317948E8,2025-10-26
I707894,1217,9.88998941E7,2025-09-15
I707895,920,5420541.63,2025-09-17
I707896,934,8983100.53,2025-10-28
I707897,614,8.314505988E7,2025-09-27
I707898,1591,1.9180036165E8,2025-09-12
I707899,536,3.864530318E7,2025-09-16
I707900,752,5.546620371E7,2025-09-25
I707901,703,9.494168473E7,2025-10-23
I707902,250,2.080037241E7,2025-10-18
I707903,440,3.15767561E7,2025-09-29
I707904,107,1.400493314E7,2025-09-29
I707905,1498,5.75596414E7,2025-09-28
I707906,104,1.415743664E7,2025-09-22
I707907,565,4.973904264E7,2025-09-05
I707908,1211,3036361.28,2025-09-07
I707909,1276,1.1428748299E8,2025-09-30
I707910,1690,8.436770646E7,2025-10-04
I707911,1382,5.844626942E7,2025-10-31
I707912,367,7071773.23,2025-10-06
I707913,992,1.3507063047E8,2025-10-30
I707914,781,4.548622549E7,2025-10-27
I707915,1464,1.3031474969E8,2025-09-29
I707916,847,5.105191428E7,2025-10-28
I707917,153,1.505301256E7,2025-10-17
I707918,801,7.881487827E7,2025-09-14
I707919,816,5.05754722E7,2025-09-24
I707920,586,7.823667099E7,2025-10-02
I707921,1019,9.52973039E7,2025-09-18
I707922,624,6.509238047E7,2025-10-01
I707923,214,2.383959383E7,2025-10-07
I707924,751,7.395709971E7,2025-10-29
I707925,1112,7.90990467E7,2025-10-16
I707926,1416,4.172569535E7,2025-09-08
I707927,980,5.999482801E7,2025-10-16
I707928,1524,9.526480746E7,2025-09-03
